,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
2252419,899,10.0,0.0,44.37160371546218,37.61,28.0,0.2,0,1.0,29.50406591,20.405203126,0.5911540377142862
3150838,248,10.0,0.0,36.95849457752373,75.07,41.0,0.2,0,1.0,17.244769330000008,32.657348815999995,0.3455718909475247
4381474,187,10.0,0.0,22.790310945539137,69.51,25.0,0.2,0,1.0,17.08736306,32.831087706000005,0.3423055563182339
4928081,870,10.0,0.0,42.34701669711429,42.39,43.0,0.2,0,1.0,25.21102672000001,24.717993885999988,0.5049373373242251
834207,899,10.0,0.0,44.37160371546218,3.3,43.0,0.2,0,1.0,46.92110800300002,3.0127599199999935,0.9396650000227142
3964111,948,10.0,0.0,43.42721184299677,43.24,14.0,0.2,0,1.0,24.676101880000004,25.24374646599999,0.4943144399992406
1463887,991,10.0,0.0,40.50325772268196,49.29,40.0,0.2,0,1.0,21.98979334999999,27.969882626000015,0.4401508400607644
4919027,948,10.0,0.0,43.42721184299677,62.33,22.0,0.2,0,1.0,7.845642889999992,42.07692799600001,0.1571562271485537
22638,948,10.0,0.0,43.42721184299677,47.02,20.0,0.2,0,1.0,21.796254500000003,28.122239226000005,0.4366368628756809
1801811,948,10.0,0.0,43.42721184299677,53.57,13.0,0.2,0,1.0,9.875050669999991,40.07625396600001,0.19769354858617694
1482465,991,10.0,0.0,40.50325772268196,51.36,29.0,0.2,0,1.0,19.637257090000006,30.320653196,0.3930760309544627
2990587,69,10.0,0.0,40.2467023956005,17.92,34.0,0.2,0,1.0,41.826545793,8.130368270000004,0.8372523919362411
207536,899,10.0,0.0,44.37160371546218,76.36,42.0,0.2,0,1.0,11.893165839999995,38.030488236,0.23822707011579602
5149366,239,10.0,0.0,40.443073354301575,86.0,44.0,0.2,0,1.0,15.780356308000007,34.140735308999986,0.3161059944175221
3527162,948,10.0,0.0,43.42721184299677,45.25,8.0,0.2,0,1.0,20.435858150000005,29.498487556,0.40925454937010375
4932636,248,10.0,0.0,36.95849457752373,56.0,16.0,0.2,0,1.0,24.809912640000004,25.094239425999994,0.4971512712446857
2387795,991,10.0,0.0,40.50325772268196,32.22,12.0,0.2,0,1.0,40.379183113,9.530047019999994,0.8090524138600422
5372117,881,10.0,0.0,29.938962136889728,26.0,41.0,0.2,0,1.0,36.18666691999999,13.714034366000009,0.7251735143480322
5390437,191,10.0,0.0,12.494418824105525,50.0,44.0,0.2,0,1.0,28.82003364,21.102206826000003,0.5772984820188137
1893438,899,10.0,0.0,44.37160371546218,45.42,23.0,0.2,0,1.0,25.13021352000001,24.811186015999994,0.5031940184592749
2519918,948,10.0,0.0,43.42721184299677,38.29,9.0,0.2,0,1.0,33.72275542,16.184820355999996,0.6757041370103355
1686998,870,10.0,0.0,42.34701669711429,14.65,36.0,0.2,0,1.0,39.38402163000001,10.566322666000003,0.7884634667704152
4642679,991,10.0,0.0,40.50325772268196,7.97,34.0,0.2,0,1.0,47.769145003,2.1365540500000018,0.9571881750873588
851623,948,10.0,0.0,43.42721184299677,59.24,44.0,0.2,0,1.0,18.893940709999985,31.012189046000014,0.378589580125244
4819260,950,10.0,0.0,40.50325772268196,36.65,23.0,0.2,0,1.0,28.73033941000001,21.202472296,0.575379964163879
5095271,809,10.0,0.0,28.53919143719163,67.0,45.0,0.2,0,1.0,17.52620217999999,32.405641756,0.35100250258060073
4258790,870,10.0,0.0,42.34701669711429,40.98,39.0,0.2,0,1.0,25.76972550000001,24.157447106,0.5161463018016592
5375628,899,10.0,0.0,44.37160371546217,37.0,41.0,0.2,0,1.0,28.322552250000008,21.588177776,0.5674641952791701
4216069,917,10.0,0.0,41.937580446432364,49.74,13.0,0.2,0,1.0,22.860025369999995,27.069094386000003,0.4578495571665451
3442362,696,10.0,0.0,21.003292267416693,75.43,42.0,0.2,0,1.0,13.664828069999993,36.25076123600001,0.2737587246787737
3828959,899,10.0,0.0,44.37160371546218,34.71,44.0,0.2,0,1.0,28.89535698,21.013743046000013,0.5789596880117462
4488939,948,10.0,0.0,43.42721184299677,57.8,36.0,0.2,0,1.0,18.262560149999988,31.655593586000013,0.36585007223192617
5318647,899,10.0,0.0,44.37160371546217,41.0,26.0,0.2,0,1.0,27.70126819000001,22.207391955999995,0.5550393079871163
2568139,948,10.0,0.0,43.42721184299677,72.21,39.0,0.2,0,1.0,11.597559049999996,38.359460516000006,0.2321507397909926
2643451,605,10.0,0.0,32.73170446904399,82.13,40.0,0.2,0,1.0,6.477501990000008,43.469862566,0.12968656199542938
3272534,950,10.0,0.0,40.50325772268196,68.72,44.0,0.2,0,1.0,14.521466729999995,35.429076376,0.29071689369190656
234752,899,10.0,0.0,44.37160371546218,63.92,33.0,0.2,0,1.0,15.606581610000005,34.346566276,0.31242438705997844
5349509,830,10.0,0.0,35.725344527995865,22.0,32.0,0.2,0,1.0,39.36759960000001,10.588054516000003,0.7880509283010506
5094290,248,10.0,0.0,36.95849457752373,42.0,24.0,0.2,0,1.0,34.78859793000001,15.133732325999992,0.6968544487327668
5089685,454,10.0,0.0,37.54629548970925,78.0,29.0,0.2,0,1.0,4.0769810000000115,45.877215626,0.0816143842833424
2533077,991,10.0,0.0,40.50325772268196,32.49,27.0,0.2,0,1.0,30.712197100000008,19.200207355999986,0.6153219311859475
2808809,870,10.0,0.0,42.34701669711429,14.92,45.0,0.2,0,1.0,35.709610109999986,14.245288006000012,0.7148370121199906
2755097,870,10.0,0.0,42.34701669711429,47.15,7.0,0.2,0,1.0,14.592471609999995,35.340430426,0.2922416085385804
4629054,35,10.0,0.0,25.74563413285565,31.31,29.0,0.2,0,1.0,37.60528876,12.340268826000006,0.7529255969411973
308075,950,10.0,0.0,40.50325772268196,27.86,32.0,0.2,0,1.0,32.08162926000001,17.871535335999997,0.6422341711373565
4141708,950,10.0,0.0,40.50325772268196,5.39,45.0,0.2,0,1.0,39.92460684,10.031213916,0.7991982963307597
1083198,950,10.0,0.0,40.50325772268196,33.59,24.0,0.2,0,1.0,30.70738796000001,19.209825635999987,0.6151663073289146
175947,948,10.0,0.0,43.42721184299677,43.76,44.0,0.2,0,1.0,24.688540170000003,25.22816105599999,0.4945947861863224
4949095,142,10.0,0.0,31.52863959628417,86.0,42.0,0.2,0,1.0,19.508447573999995,30.401224691,0.39087508870861937
2018008,453,10.0,0.0,31.06511686001145,73.5,38.0,0.2,0,1.0,13.382163320000002,36.551555816,0.2679985298822265
