,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
5218235,363,10.0,0.0,23.98039392259007,56.0,16.0,0.2,0,1.0,22.728882429999995,27.207006266000004,0.4551612682487544
3989259,870,10.0,0.0,42.34701669711429,46.34,15.0,0.2,0,1.0,21.32918604000001,28.573159305999994,0.42741850893205935
2550028,950,10.0,0.0,40.50325772268196,48.74,24.0,0.2,0,1.0,20.402225850000004,29.532119855999998,0.4085810189668415
5066648,463,10.0,0.0,36.82945307840063,36.0,36.0,0.2,0,1.0,31.80339925000001,18.114505095999988,0.6371140709265064
588979,870,10.0,0.0,42.34701669711429,56.06,34.0,0.2,0,1.0,18.70043899999999,31.232835906000012,0.3745085623805728
808464,618,10.0,0.0,8.56609656483251,52.83,40.0,0.2,0,1.0,28.73033941000001,21.202472296,0.575379964163879
3818291,950,10.0,0.0,40.50325772268196,51.65,44.0,0.2,0,1.0,21.387806540000017,28.573159305999994,0.428090333680216
454931,381,10.0,0.0,13.256834560828414,69.75,36.0,0.2,0,1.0,20.398545140000003,29.539481276,0.4084771987197389
5335272,661,10.0,0.0,18.792690057830672,23.0,24.0,0.2,0,1.0,46.725263836,3.230318833999996,0.935336179434858
5397180,809,10.0,0.0,28.53919143719163,47.0,13.0,0.2,0,1.0,25.71093083,24.225292386,0.5148753584905074
4979102,363,10.0,0.0,23.98039392259007,65.0,25.0,0.2,0,1.0,17.31938816,32.632707286,0.3467199524937423
5402222,661,10.0,0.0,18.792690057830672,52.0,38.0,0.2,0,1.0,22.71305597,27.229618356000003,0.4547825337053617
1981229,870,10.0,0.0,42.34701669711429,60.34,33.0,0.2,0,1.0,16.154463170000007,33.801451755999985,0.323374383072149
5051362,381,10.0,0.0,13.256834560828414,83.0,43.0,0.2,0,1.0,23.92633944800002,26.015284413999968,0.4790861329241899
5292305,917,10.0,0.0,41.937580446432364,46.0,8.0,0.2,0,1.0,28.89535698,21.013743046000013,0.5789596880117461
4943184,950,10.0,0.0,40.50325772268196,46.0,45.0,0.2,0,1.0,23.49465332,26.429832546,0.470603811185175
632671,870,10.0,0.0,42.34701669711429,43.58,14.0,0.2,0,1.0,24.233921790000004,25.671415975999995,0.4855977912348752
1766979,184,10.0,0.0,12.60519977118926,70.37,13.0,0.2,0,1.0,9.541669829999991,40.382528056000005,0.1911231473721026
5314457,807,10.0,0.0,19.91154060726036,40.0,37.0,0.2,0,1.0,30.76194015,19.145666966,0.6163777814171731
3234115,899,10.0,0.0,44.37160371546218,46.62,15.0,0.2,0,1.0,23.81280991000001,26.137780895999988,0.4767272924255312
2550504,870,10.0,0.0,42.34701669711429,81.96,40.0,0.2,0,1.0,3.431226259999998,46.479057956000005,0.06874788060012754
5376124,179,10.0,0.0,26.408239126718197,55.0,9.0,0.2,0,1.0,20.386107080000006,29.555604576,0.4081980053150784
2855215,899,10.0,0.0,44.37160371546218,24.17,33.0,0.2,0,1.0,36.14592433,13.758210896,0.7243071975159288
918298,870,10.0,0.0,42.34701669711429,65.52,40.0,0.2,0,1.0,15.444468349999996,34.467949016,0.3094313833118543
330655,510,10.0,0.0,40.973935613974454,77.91,43.0,0.2,0,1.0,12.889939460000017,37.04110789599999,0.2581547983181067
4255117,179,10.0,0.0,26.408239126718197,42.45,21.0,0.2,0,1.0,32.371545510000004,17.550682606,0.6484395174586564
4932738,464,10.0,0.0,26.4655685066928,36.0,21.0,0.2,0,1.0,34.87264007000001,15.040260725999993,0.6986698731962837
2475060,950,10.0,0.0,40.50325772268196,38.83,25.0,0.2,0,1.0,27.01741245000001,22.910740055999995,0.5411258196816566
3990346,950,10.0,0.0,40.50325772268196,50.08,16.0,0.2,0,1.0,16.585932030000002,33.319813905999986,0.33234513819851713
2121735,870,10.0,0.0,42.34701669711429,58.52,27.0,0.2,0,1.0,15.199512510000007,34.73448149599999,0.3043920842417224
781828,870,10.0,0.0,42.34701669711429,67.04,43.0,0.2,0,1.0,15.461206049999996,34.442617995999996,0.3098200658079484
1248632,184,10.0,0.0,12.60519977118926,56.52,17.0,0.2,0,1.0,27.985938650000005,21.962864196000005,0.5602924806082951
92726,899,10.0,0.0,44.37160371546218,46.17,34.0,0.2,0,1.0,24.676101880000004,25.24374646599999,0.4943144399992406
3991165,899,10.0,0.0,44.37160371546218,46.04,36.0,0.2,0,1.0,24.735282340000005,25.17827581599999,0.4955623933419508
5079539,463,10.0,0.0,36.82945307840063,35.0,29.0,0.2,0,1.0,34.015531049999986,15.83637302600001,0.6823316316693298
1220983,870,10.0,0.0,42.34701669711429,55.34,43.0,0.2,0,1.0,20.336358620000013,29.609042796,0.4071717924662681
1471538,899,10.0,0.0,44.37160371546218,35.49,34.0,0.2,0,1.0,29.80279791000001,20.145853805999998,0.5966687164941692
5385666,696,10.0,0.0,21.003292267416693,13.0,45.0,0.2,0,1.0,39.12191402999999,10.786282446000003,0.7838775350019522
5391149,830,10.0,0.0,35.725344527995865,66.0,31.0,0.2,0,1.0,14.575628779999995,35.366082816,0.2918528082879604
2936100,605,10.0,0.0,32.73170446904399,42.21,24.0,0.2,0,1.0,27.12160431000001,22.789421156,0.5433990597623679
5178622,164,10.0,0.0,29.619921050056337,40.0,38.0,0.2,0,1.0,29.87505142000001,20.066051716,0.5982056771682441
2226056,453,10.0,0.0,31.06511686001145,49.52,31.0,0.2,0,1.0,24.39274939000001,25.55878574599999,0.4883283231153428
5311395,363,10.0,0.0,23.98039392259007,49.0,45.0,0.2,0,1.0,26.5722973,23.337042536,0.5324113159443794
5002993,363,10.0,0.0,23.98039392259007,37.0,44.0,0.2,0,1.0,31.15345323000001,18.778347436,0.6239200832829827
103125,950,10.0,0.0,40.50325772268196,43.65,27.0,0.2,0,1.0,24.00318131,25.927919016000004,0.480726063581281
632032,950,10.0,0.0,40.50325772268196,40.41,24.0,0.2,0,1.0,26.02401679,23.882168546000003,0.5214587453396781
230076,870,10.0,0.0,42.34701669711429,36.72,8.0,0.2,0,1.0,39.06133168,10.856337886000002,0.7825151298049681
561522,899,10.0,0.0,44.37160371546218,31.16,15.0,0.2,0,1.0,45.20029314399999,4.717194478000008,0.9055001623134372
2323428,870,10.0,0.0,42.34701669711429,49.83,33.0,0.2,0,1.0,21.59209519000001,28.336957135999995,0.43245553809071935
3709524,515,10.0,0.0,42.95120055927001,30.84,41.0,0.2,0,1.0,33.94628157,16.007367226,0.6795555958010062
2366635,899,10.0,0.0,44.37160371546218,7.26,42.0,0.2,0,1.0,43.249877364000014,6.683661807999988,0.8661488466704195
5296746,186,10.0,0.0,23.529012376626852,30.0,22.0,0.2,0,1.0,44.042875921000004,5.86712748399999,0.8824458608750121
1245574,187,10.0,0.0,22.790310945539137,26.36,32.0,0.2,0,1.0,46.615624443,3.2887518699999934,0.9340989285313784
