READ SERR 1
@50.pco
!
4.99999989E-3 4.99999989E-3 0.117007524
1.49999997E-2 4.99999989E-3 0.117010467
2.50000004E-2 4.99999989E-3 0.117016368
3.50000001E-2 4.99999989E-3 0.117025211
4.50000018E-2 4.99999989E-3 0.117036998
5.49999997E-2 4.99999989E-3 0.117051736
6.49999976E-2 4.99999989E-3 0.117069423
7.5000003E-2 4.99999989E-3 0.117090054
8.50000009E-2 4.99999989E-3 0.117113627
9.49999988E-2 4.99999989E-3 0.117140144
0.104999997 4.99999989E-3 0.117169604
0.115000002 4.99999989E-3 0.117202014
0.125 4.99999989E-3 0.117237352
0.135000005 4.99999989E-3 0.117275633
0.144999996 4.99999989E-3 0.117316857
0.155000001 4.99999989E-3 0.117361009
0.165000007 4.99999989E-3 0.117408104
0.174999997 4.99999989E-3 0.11745812
0.185000002 4.99999989E-3 0.117511079
0.194999993 4.99999989E-3 0.117566958
0.204999998 4.99999989E-3 0.117625766
0.215000004 4.99999989E-3 0.117687494
0.224999994 4.99999989E-3 0.117752142
0.234999999 4.99999989E-3 0.117819712
0.245000005 4.99999989E-3 0.117890202
0.254999995 4.99999989E-3 0.117963597
0.264999986 4.99999989E-3 0.118039906
0.275000006 4.99999989E-3 0.118119128
0.284999996 4.99999989E-3 0.118201248
0.294999987 4.99999989E-3 0.118286267
0.305000007 4.99999989E-3 0.118374191
0.314999998 4.99999989E-3 0.118465006
0.324999988 4.99999989E-3 0.118558705
0.335000008 4.99999989E-3 0.118655302
0.344999999 4.99999989E-3 0.118754774
0.354999989 4.99999989E-3 0.118857123
0.36500001 4.99999989E-3 0.118962355
0.375 4.99999989E-3 0.119070455
0.38499999 4.99999989E-3 0.119181417
0.395000011 4.99999989E-3 0.119295247
0.405000001 4.99999989E-3 0.11941193
0.414999992 4.99999989E-3 0.119531468
0.425000012 4.99999989E-3 0.119653858
0.435000002 4.99999989E-3 0.119779088
0.444999993 4.99999989E-3 0.119907156
0.455000013 4.99999989E-3 0.120038062
0.465000004 4.99999989E-3 0.120171793
0.474999994 4.99999989E-3 0.120308347
0.485000014 4.99999989E-3 0.120447718
0.495000005 4.99999989E-3 0.120589904
0.504999995 4.99999989E-3 0.120734893
0.514999986 4.99999989E-3 0.12088269
0.524999976 4.99999989E-3 0.121033274
0.535000026 4.99999989E-3 0.121186651
0.545000017 4.99999989E-3 0.121342808
0.555000007 4.99999989E-3 0.121501744
0.564999998 4.99999989E-3 0.121663451
0.574999988 4.99999989E-3 0.121827923
0.584999979 4.99999989E-3 0.121974073
0.595000029 4.99999989E-3 0.122117326
0.605000019 4.99999989E-3 0.122262895
0.61500001 4.99999989E-3 0.122410767
0.625 4.99999989E-3 0.122560948
0.63499999 4.99999989E-3 0.122713417
0.644999981 4.99999989E-3 0.122868173
0.654999971 4.99999989E-3 0.123025216
0.665000021 4.99999989E-3 0.123184539
0.675000012 4.99999989E-3 0.123346135
0.685000002 4.99999989E-3 0.123509988
0.694999993 4.99999989E-3 0.123676099
0.704999983 4.99999989E-3 0.123844467
0.714999974 4.99999989E-3 0.124015078
0.725000024 4.99999989E-3 0.124187924
0.735000014 4.99999989E-3 0.124363005
0.745000005 4.99999989E-3 0.124540307
0.754999995 4.99999989E-3 0.124719828
0.764999986 4.99999989E-3 0.124901563
0.774999976 4.99999989E-3 0.125085488
0.785000026 4.99999989E-3 0.125271618
0.795000017 4.99999989E-3 0.125459939
0.805000007 4.99999989E-3 0.125650436
0.814999998 4.99999989E-3 0.125843108
0.824999988 4.99999989E-3 0.126037955
0.834999979 4.99999989E-3 0.126234949
0.845000029 4.99999989E-3 0.126434103
0.855000019 4.99999989E-3 0.126635388
0.86500001 4.99999989E-3 0.126838803
0.875 4.99999989E-3 0.127044365
0.88499999 4.99999989E-3 0.127252027
0.894999981 4.99999989E-3 0.127461806
0.904999971 4.99999989E-3 0.127615109
0.915000021 4.99999989E-3 0.12774466
0.925000012 4.99999989E-3 0.127875492
0.935000002 4.99999989E-3 0.128007576
0.944999993 4.99999989E-3 0.128140897
0.954999983 4.99999989E-3 0.128275484
0.964999974 4.99999989E-3 0.128411308
0.975000024 4.99999989E-3 0.128548354
0.985000014 4.99999989E-3 0.128686652
0.995000005 4.99999989E-3 0.128826156
1.005 4.99999989E-3 0.128966898
1.01499999 4.99999989E-3 0.129108846
1.02499998 4.99999989E-3 0.129252002
1.03499997 4.99999989E-3 0.129396349
1.04499996 4.99999989E-3 0.129541919
1.05499995 4.99999989E-3 0.129688665
1.06500006 4.99999989E-3 0.129836589
1.07500005 4.99999989E-3 0.129985705
1.08500004 4.99999989E-3 0.130135998
1.09500003 4.99999989E-3 0.130287454
1.10500002 4.99999989E-3 0.130440071
1.11500001 4.99999989E-3 0.130593851
1.125 4.99999989E-3 0.130748764
1.13499999 4.99999989E-3 0.130904838
1.14499998 4.99999989E-3 0.131194666
1.15499997 4.99999989E-3 0.131548747
1.16499996 4.99999989E-3 0.131905347
1.17499995 4.99999989E-3 0.13226445
1.18499994 4.99999989E-3 0.132626042
1.19500005 4.99999989E-3 0.132990107
1.20500004 4.99999989E-3 0.133356631
1.21500003 4.99999989E-3 0.133725598
1.22500002 4.99999989E-3 0.134096995
1.23500001 4.99999989E-3 0.13447082
1.245 4.99999989E-3 0.13484703
1.255 4.99999989E-3 0.135225639
1.26499999 4.99999989E-3 0.135606617
1.27499998 4.99999989E-3 0.135989949
1.28499997 4.99999989E-3 0.136375621
1.29499996 4.99999989E-3 0.136763617
1.30499995 4.99999989E-3 0.137153924
