,5246477,3529730,5053302,383889,5014704,75593,5008060,5064116,942725,5081839,56068,5401816,5187047,5133299,5025361,5211714,5012079,4954231,5156986,4934074,5020767,4989076,5204004,4987517,5145055,5228175,5415703,247605,5029029,5227935,1305547,1567545,5269254,919935,883857,5298092,5276838,2544380,5101727,5121966,3772915,5292205,5105080,5020353,3534504,5056826
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.63976,0.30346,0.47743,0.18225,0.62278,0.22197,0.66134,0.65555,0.43341,0.66593,0.4453,0.64011,0.51525,0.65225,0.64932,0.65879,0.63987,0.60584,0.62522,0.40485,0.64958,0.59577,0.65184,0.65099,0.65077,0.15226,0.65726,0.67206,0.64403,0.28645,0.52914,0.62338,0.66472,0.67229,0.21457,0.40929,0.54288,0.64093,0.05814,0.64576,0.57706,0.65871,0.65502,0.40732,0.44358,0.64281
2,0.98193,0.44247,0.73493,0.28131,0.95841,0.34106,0.97011,1.0,0.63527,1.0,0.65076,1.0,0.75336,1.0,1.0,1.0,1.0,0.93412,0.91506,0.5935,0.95237,0.91947,1.0,1.0,1.0,0.2221,1.0,0.98991,1.0,0.44557,0.81814,0.91317,1.0,1.0,0.33238,0.63307,0.79522,1.0,0.08521,1.0,0.84546,1.0,1.0,0.5967,0.64885,1.0
3,0.99927,0.45789,0.75209,0.29834,0.97535,0.3589,0.98535,1.0,0.65029,1.0,0.66662,1.0,0.76896,1.0,1.0,1.0,1.0,0.95088,0.93096,0.60877,0.96754,0.93629,1.0,1.0,1.0,0.2382,1.0,1.0,1.0,0.46244,0.83515,0.92824,1.0,1.0,0.34916,0.65011,0.81063,1.0,0.10092,1.0,0.86086,1.0,1.0,0.61172,0.66406,1.0
4,0.99952,0.47496,0.76717,0.31368,0.98321,0.37454,0.99082,1.0,0.66714,1.0,0.68353,1.0,0.78604,1.0,1.0,1.0,1.0,0.96635,0.94814,0.62584,0.97905,0.95164,1.0,1.0,1.0,0.25504,1.0,1.0,1.0,0.47737,0.85059,0.94534,1.0,1.0,0.36535,0.66571,0.82771,1.0,0.11806,1.0,0.87785,1.0,1.0,0.62858,0.68032,1.0
5,0.99976,0.48989,0.78471,0.33074,0.99103,0.3918,0.99542,1.0,0.68229,1.0,0.69885,1.0,0.80132,1.0,1.0,1.0,1.0,0.98166,0.96357,0.64134,0.98916,0.96734,1.0,1.0,1.0,0.27099,1.0,1.0,1.0,0.49469,0.86759,0.96121,1.0,1.0,0.38218,0.68335,0.84327,1.0,0.13373,1.0,0.8932,1.0,1.0,0.64408,0.69555,1.0
6,1.0,0.50565,0.80205,0.3476,1.0,0.40934,1.0,1.0,0.69805,1.0,0.71439,1.0,0.81675,1.0,1.0,1.0,1.0,0.99846,0.97834,0.65669,1.0,0.98416,1.0,1.0,1.0,0.28647,1.0,1.0,1.0,0.51221,0.88468,0.97681,1.0,1.0,0.39826,0.70067,0.8582,1.0,0.14914,1.0,0.90842,1.0,1.0,0.6592,0.71088,1.0
7,1.0,0.52212,0.81744,0.36308,1.0,0.42437,1.0,1.0,0.71464,1.0,0.73152,1.0,0.83439,1.0,1.0,1.0,1.0,0.999,0.98594,0.67349,1.0,0.98957,1.0,1.0,1.0,0.30306,1.0,1.0,1.0,0.52713,0.89942,0.98474,1.0,1.0,0.41383,0.71591,0.87521,1.0,0.16611,1.0,0.92511,1.0,1.0,0.67581,0.72808,1.0
