,bh_ratio,alive,dead,transient
1531,0.9500000000000001,445,27,40
1532,1.0,465,16,25
1533,0.0,205,117,253
1534,0.05,230,92,234
1535,0.1,209,104,241
1536,0.15000000000000002,239,111,192
1537,0.2,260,90,206
1538,0.25,269,98,185
1539,0.30000000000000004,270,96,185
1540,0.35000000000000003,278,86,173
1541,0.4,289,85,165
1542,0.45,310,81,160
1543,0.5,313,76,140
1544,0.55,326,64,143
1545,0.6000000000000001,348,65,114
1546,0.65,355,56,108
1547,0.7000000000000001,376,46,108
1548,0.75,399,38,92
1549,0.8,400,52,73
1550,0.8500000000000001,421,29,62
1551,0.9,423,32,57
1552,0.9500000000000001,439,27,43
1553,1.0,458,16,38
1554,0.0,176,137,236
1555,0.05,218,115,226
1556,0.1,219,100,230
1557,0.15000000000000002,229,114,213
1558,0.2,265,93,203
1559,0.25,272,98,171
1560,0.30000000000000004,275,96,184
1561,0.35000000000000003,278,84,180
1562,0.4,294,79,170
1563,0.45,336,66,132
1564,0.5,326,79,133
1565,0.55,336,59,142
1566,0.6000000000000001,351,62,123
1567,0.65,352,63,119
1568,0.7000000000000001,378,44,94
1569,0.75,406,33,85
1570,0.8,410,35,69
1571,0.8500000000000001,420,37,64
1572,0.9,432,29,59
1573,0.9500000000000001,451,21,40
1574,1.0,461,11,38
1575,0.0,195,129,235
1576,0.05,216,115,239
1577,0.1,229,110,219
1578,0.15000000000000002,232,115,207
1579,0.2,228,116,203
1580,0.25,263,96,185
1581,0.30000000000000004,274,83,206
1582,0.35000000000000003,289,77,170
1583,0.4,305,73,162
1584,0.45,310,82,144
1585,0.5,326,66,145
1586,0.55,319,65,144
1587,0.6000000000000001,339,73,112
1588,0.65,356,60,107
1589,0.7000000000000001,376,57,96
1590,0.75,404,33,89
1591,0.8,397,53,70
1592,0.8500000000000001,419,32,63
1593,0.9,438,30,46
1594,0.9500000000000001,448,18,50
1595,1.0,452,16,42
1596,0.0,209,116,239
1597,0.05,217,116,231
1598,0.1,224,118,223
1599,0.15000000000000002,254,97,209
1600,0.2,230,101,221
1601,0.25,266,98,184
1602,0.30000000000000004,279,91,174
1603,0.35000000000000003,291,82,179
1604,0.4,321,68,157
1605,0.45,305,74,167
1606,0.5,321,78,135
1607,0.55,331,84,113
1608,0.6000000000000001,355,62,117
1609,0.65,347,62,135
1610,0.7000000000000001,368,46,106
1611,0.75,394,46,86
1612,0.8,397,41,79
1613,0.8500000000000001,411,32,72
1614,0.9,420,27,68
1615,0.9500000000000001,445,24,46
1616,1.0,461,18,28
1617,0.0,189,124,252
1618,0.05,221,127,210
1619,0.1,212,128,222
1620,0.15000000000000002,222,107,216
1621,0.2,253,111,194
1622,0.25,275,97,177
1623,0.30000000000000004,296,93,162
1624,0.35000000000000003,302,77,177
1625,0.4,289,73,178
1626,0.45,317,70,148
1627,0.5,339,63,124
1628,0.55,342,63,136
1629,0.6000000000000001,352,64,113
1630,0.65,355,64,105
1631,0.7000000000000001,376,50,101
1632,0.75,400,43,73
1633,0.8,407,34,79
1634,0.8500000000000001,422,29,65
1635,0.9,434,31,51
1636,0.9500000000000001,436,33,42
1637,1.0,468,12,28
1638,0.0,204,118,251
1639,0.05,210,120,223
1640,0.1,225,111,212
1641,0.15000000000000002,258,99,200
1642,0.2,250,97,204
1643,0.25,259,96,201
1644,0.30000000000000004,251,94,193
1645,0.35000000000000003,304,84,152
1646,0.4,295,79,163
1647,0.45,309,71,166
1648,0.5,340,68,141
1649,0.55,335,70,130
1650,0.6000000000000001,365,56,110
1651,0.65,354,52,114
1652,0.7000000000000001,363,44,119
1653,0.75,390,45,80
1654,0.8,405,36,72
1655,0.8500000000000001,428,30,66
1656,0.9,442,18,57
1657,0.9500000000000001,443,28,46
1658,1.0,456,20,32
1659,0.0,190,119,255
1660,0.05,209,116,231
1661,0.1,227,117,216
1662,0.15000000000000002,246,107,200
1663,0.2,251,92,208
1664,0.25,264,100,189
1665,0.30000000000000004,271,81,192
1666,0.35000000000000003,291,77,175
1667,0.4,320,77,148
1668,0.45,322,72,138
1669,0.5,330,63,135
1670,0.55,326,67,150
1671,0.6000000000000001,338,62,128
1672,0.65,360,63,103
1673,0.7000000000000001,378,46,100
1674,0.75,392,44,96
1675,0.8,405,42,74
1676,0.8500000000000001,423,36,65
1677,0.9,429,26,61
1678,0.9500000000000001,454,20,38
1679,1.0,465,17,29
1680,0.0,188,128,243
1681,0.05,197,126,235
1682,0.1,224,99,241
1683,0.15000000000000002,223,113,220
1684,0.2,253,78,210
1685,0.25,262,85,210
1686,0.30000000000000004,275,96,179
1687,0.35000000000000003,294,87,159
1688,0.4,302,91,155
1689,0.45,327,77,133
1690,0.5,317,70,150
1691,0.55,356,53,123
1692,0.6000000000000001,355,55,121
1693,0.65,366,61,107
1694,0.7000000000000001,390,45,91
1695,0.75,388,48,90
1696,0.8,408,40,75
1697,0.8500000000000001,427,25,65
1698,0.9,430,28,56
1699,0.9500000000000001,455,16,38
1700,1.0,460,14,33
1701,0.0,184,121,249
1702,0.05,204,125,236
1703,0.1,209,143,199
1704,0.15000000000000002,229,105,221
1705,0.2,251,101,187
1706,0.25,257,98,189
1707,0.30000000000000004,267,86,192
1708,0.35000000000000003,308,77,157
1709,0.4,297,90,147
1710,0.45,301,74,159
1711,0.5,333,67,129
1712,0.55,348,54,136
1713,0.6000000000000001,337,74,127
1714,0.65,359,60,118
1715,0.7000000000000001,367,49,104
1716,0.75,372,45,109
1717,0.8,410,44,66
1718,0.8500000000000001,426,25,64
1719,0.9,435,22,62
1720,0.9500000000000001,456,17,36
1721,1.0,454,11,47
1722,0.0,195,120,248
1723,0.05,198,108,255
1724,0.1,231,94,236
1725,0.15000000000000002,227,118,207
1726,0.2,238,107,200
1727,0.25,251,85,200
1728,0.30000000000000004,263,104,185
1729,0.35000000000000003,289,77,173
1730,0.4,300,89,149
1731,0.45,324,71,154
1732,0.5,315,72,144
1733,0.55,336,67,128
1734,0.6000000000000001,353,64,118
1735,0.65,356,56,112
1736,0.7000000000000001,372,45,101
1737,0.75,396,41,90
1738,0.8,407,40,78
1739,0.8500000000000001,413,31,75
1740,0.9,429,25,65
1741,0.9500000000000001,455,16,45
1742,1.0,456,15,43
1743,0.0,195,131,235
1744,0.05,199,132,220
1745,0.1,230,113,224
1746,0.15000000000000002,241,107,203
1747,0.2,254,105,216
1748,0.25,252,113,176
1749,0.30000000000000004,270,82,204
1750,0.35000000000000003,322,86,145
1751,0.4,316,65,166
1752,0.45,308,96,131
1753,0.5,332,62,140
1754,0.55,353,56,136
1755,0.6000000000000001,357,70,98
1756,0.65,357,60,106
1757,0.7000000000000001,392,39,93
1758,0.75,388,45,94
1759,0.8,405,32,89
1760,0.8500000000000001,428,28,63
1761,0.9,434,21,55
1762,0.9500000000000001,431,26,56
1763,1.0,460,16,39
1764,0.0,200,113,252
1765,0.05,214,114,234
1766,0.1,229,109,218
1767,0.15000000000000002,242,98,219
1768,0.2,252,104,200
1769,0.25,280,93,185
1770,0.30000000000000004,251,105,183
1771,0.35000000000000003,282,99,163
1772,0.4,310,78,149
1773,0.45,290,89,161
1774,0.5,334,73,125
1775,0.55,328,65,147
1776,0.6000000000000001,337,64,125
1777,0.65,359,55,111
1778,0.7000000000000001,384,51,87
1779,0.75,403,41,73
1780,0.8,411,37,76
1781,0.8500000000000001,420,30,68
1782,0.9,424,28,58
1783,0.9500000000000001,438,28,45
1784,1.0,460,19,27
1785,0.0,197,124,239
1786,0.05,208,111,238
1787,0.1,222,111,224
1788,0.15000000000000002,240,110,215
1789,0.2,257,110,195
1790,0.25,250,97,201
1791,0.30000000000000004,294,67,200
1792,0.35000000000000003,278,97,163
1793,0.4,294,89,155
1794,0.45,289,83,172
1795,0.5,318,73,143
1796,0.55,333,70,133
1797,0.6000000000000001,372,51,96
1798,0.65,357,52,108
1799,0.7000000000000001,382,40,107
1800,0.75,373,49,96
1801,0.8,406,34,85
1802,0.8500000000000001,411,39,67
1803,0.9,424,36,46
1804,0.9500000000000001,452,18,40
1805,1.0,461,17,30
1806,0.0,206,130,236
1807,0.05,185,133,236
1808,0.1,236,103,225
