,bh_ratio,alive,dead,transient
1274,0.7000000000000001,383,44,105
1275,0.75,403,41,90
1276,0.8,412,33,70
1277,0.8500000000000001,409,31,75
1278,0.9,444,20,44
1279,0.9500000000000001,461,14,35
1280,1.0,451,25,31
1281,0.0,212,114,234
1282,0.05,204,125,232
1283,0.1,224,112,228
1284,0.15000000000000002,234,106,205
1285,0.2,245,106,201
1286,0.25,261,102,174
1287,0.30000000000000004,279,86,172
1288,0.35000000000000003,278,96,171
1289,0.4,315,72,173
1290,0.45,318,69,148
1291,0.5,326,71,138
1292,0.55,343,67,119
1293,0.6000000000000001,352,66,113
1294,0.65,389,40,91
1295,0.7000000000000001,382,50,90
1296,0.75,396,40,85
1297,0.8,414,31,71
1298,0.8500000000000001,423,36,57
1299,0.9,429,31,55
1300,0.9500000000000001,448,15,50
1301,1.0,463,16,30
1302,0.0,201,110,256
1303,0.05,207,112,243
1304,0.1,217,130,198
1305,0.15000000000000002,242,99,212
1306,0.2,256,112,192
1307,0.25,275,84,186
1308,0.30000000000000004,282,86,180
1309,0.35000000000000003,287,87,175
1310,0.4,319,73,150
1311,0.45,315,85,133
1312,0.5,336,68,140
1313,0.55,338,66,134
1314,0.6000000000000001,350,57,127
1315,0.65,366,55,114
1316,0.7000000000000001,387,46,87
1317,0.75,407,39,81
1318,0.8,412,30,79
1319,0.8500000000000001,415,31,69
1320,0.9,421,35,57
1321,0.9500000000000001,440,26,48
1322,1.0,466,14,31
1323,0.0,192,117,253
1324,0.05,208,130,228
1325,0.1,230,117,213
1326,0.15000000000000002,243,113,214
1327,0.2,239,110,204
1328,0.25,259,86,196
1329,0.30000000000000004,263,98,181
1330,0.35000000000000003,277,84,180
1331,0.4,307,73,152
1332,0.45,321,75,134
1333,0.5,333,57,151
1334,0.55,323,73,132
1335,0.6000000000000001,350,58,119
1336,0.65,350,62,125
1337,0.7000000000000001,372,49,109
1338,0.75,389,50,83
1339,0.8,399,40,88
1340,0.8500000000000001,407,45,68
1341,0.9,418,30,66
1342,0.9500000000000001,448,22,41
1343,1.0,445,20,47
1344,0.0,199,118,254
1345,0.05,213,121,224
1346,0.1,203,123,248
1347,0.15000000000000002,247,109,203
1348,0.2,241,115,199
1349,0.25,277,81,201
1350,0.30000000000000004,270,96,181
1351,0.35000000000000003,276,96,174
1352,0.4,304,78,156
1353,0.45,301,73,154
1354,0.5,326,73,139
1355,0.55,346,58,131
1356,0.6000000000000001,346,59,121
1357,0.65,352,47,118
1358,0.7000000000000001,388,46,89
1359,0.75,384,48,88
