,alive,bh_ratio,dead,transient
0,214,0.0,107,244
1,216,0.05,114,237
2,224,0.1,107,225
3,251,0.15000000000000002,98,211
4,250,0.2,111,200
5,245,0.25,113,184
6,276,0.30000000000000004,72,192
7,256,0.35000000000000003,98,191
8,313,0.4,81,142
9,312,0.45,86,151
10,316,0.5,84,134
11,333,0.55,64,136
12,353,0.6000000000000001,69,116
13,372,0.65,58,95
14,386,0.7000000000000001,45,96
15,385,0.75,47,95
16,407,0.8,48,59
17,423,0.8500000000000001,26,75
18,440,0.9,24,55
19,444,0.9500000000000001,22,52
20,455,1.0,17,41
21,182,0.0,129,261
22,209,0.05,112,252
23,217,0.1,118,220
24,266,0.15000000000000002,95,201
25,247,0.2,98,204
26,255,0.25,84,209
27,267,0.30000000000000004,96,179
28,279,0.35000000000000003,93,169
29,317,0.4,72,159
30,314,0.45,69,149
31,308,0.5,83,148
32,352,0.55,71,118
33,337,0.6000000000000001,55,142
34,362,0.65,48,124
35,360,0.7000000000000001,58,103
36,387,0.75,45,90
37,389,0.8,49,90
38,430,0.8500000000000001,26,61
39,441,0.9,24,51
40,452,0.9500000000000001,20,41
41,453,1.0,24,34
42,208,0.0,123,232
43,212,0.05,118,226
44,232,0.1,101,224
45,221,0.15000000000000002,117,216
46,254,0.2,81,222
47,272,0.25,87,208
48,291,0.30000000000000004,91,158
49,281,0.35000000000000003,84,178
50,294,0.4,92,166
51,312,0.45,77,157
52,300,0.5,84,147
53,344,0.55,54,131
54,343,0.6000000000000001,73,120
55,374,0.65,51,99
56,373,0.7000000000000001,54,101
57,381,0.75,50,87
58,403,0.8,44,71
59,410,0.8500000000000001,37,66
60,428,0.9,35,52
61,452,0.9500000000000001,16,47
62,451,1.0,23,35
63,191,0.0,128,246
64,198,0.05,121,244
65,221,0.1,121,221
66,224,0.15000000000000002,128,204
67,243,0.2,105,197
68,257,0.25,107,184
69,299,0.30000000000000004,78,172
70,296,0.35000000000000003,81,174
71,282,0.4,93,168
72,299,0.45,81,161
73,317,0.5,65,150
74,326,0.55,70,136
75,357,0.6000000000000001,53,120
76,366,0.65,49,103
77,377,0.7000000000000001,59,94
78,390,0.75,50,77
79,409,0.8,37,77
80,406,0.8500000000000001,39,74
81,420,0.9,29,73
82,450,0.9500000000000001,20,36
83,456,1.0,15,32
84,199,0.0,130,228
85,218,0.05,101,235
86,215,0.1,108,221
87,251,0.15000000000000002,92,224
88,239,0.2,112,196
89,265,0.25,94,196
90,273,0.30000000000000004,89,184
91,274,0.35000000000000003,85,185
92,314,0.4,68,161
93,321,0.45,62,160
94,315,0.5,64,159
95,337,0.55,71,129
96,364,0.6000000000000001,54,115
97,355,0.65,66,114
98,371,0.7000000000000001,50,102
99,391,0.75,43,88
100,407,0.8,37,78
101,420,0.8500000000000001,32,66
102,440,0.9,25,47
103,449,0.9500000000000001,20,45
104,454,1.0,14,46
105,177,0.0,134,236
106,205,0.05,107,245
107,209,0.1,117,225
108,240,0.15000000000000002,99,213
109,235,0.2,121,196
110,253,0.25,98,195
111,280,0.30000000000000004,98,173
112,296,0.35000000000000003,72,173
113,322,0.4,77,165
114,329,0.45,57,161
115,338,0.5,66,128
116,349,0.55,57,135
117,357,0.6000000000000001,52,124
118,355,0.65,62,107
119,369,0.7000000000000001,58,91
120,385,0.75,41,97
121,414,0.8,39,67
122,420,0.8500000000000001,31,68
123,435,0.9,24,55
124,447,0.9500000000000001,20,44
125,460,1.0,19,27
126,181,0.0,114,263
127,222,0.05,115,234
128,225,0.1,106,225
129,243,0.15000000000000002,88,225
130,250,0.2,94,216
131,274,0.25,95,185
132,287,0.30000000000000004,85,179
133,287,0.35000000000000003,65,203
134,302,0.4,96,142
135,318,0.45,71,148
136,309,0.5,80,145
137,342,0.55,66,135
