1.9e-04     1.2    -100000     412329
3.0e-02     1.9    -100000     921921
2.9e-02     1.3    -100000    1406123
1.4e-04     1.2    -100000    1561463
1.3e-04     1.2    -100000    2031963
2.7e-02     7.3    -100000    2199102
3.2e-02     8.9    -100000    2868283
1.6e-02     1.7    -100000    2903140
1.4e-02     1.6    -100000    3057203
1.6e-02     1.7    -100000    3804728
5.9e-04     1.6    -100000    4020147
4.4e-03     9.1    -100000    4167693
1.5e-04     1.4    -100000    4181789
1.8e-02     1.5    -100000    4197343
3.0e-04     1.1    -100000    4352380
1.8e-04     1.3    -100000    4360238
4.0e-02    13.4    -100000    4493793
6.2e-03     6.4    -100000    4582606
1.9e-02     1.7    -100000    4628572
2.0e-03     2.2    -100000    5216279
1.5e-04     1.4    -100000    5893263
1.5e-02     1.7    -100000    6272624
1.5e-04     1.4    -100000    6717142
1.7e-02     1.7    -100000    7010373
1.3e-01     6.7    -100000    7425094
1.7e-03     1.9    -100000    7745483
1.4e-02     1.5    -100000    7752533
2.5e-02     1.3    -100000    7987061
6.6e-04     1.7    -100000    8142411
1.2e+00     1.3    -100000    8304938
2.6e-02     1.3    -100000    8665537
1.6e-02     1.8    -110000     117215
2.4e-02     1.7    -110000     172644
1.2e-02     7.0    -110000     292838
5.7e-02     7.7    -110000     326698
1.8e-02     1.6    -110000     440483
2.2e-04     1.1    -110000    1489816
6.0e-04     1.2    -110000    1555521
1.5e-02     1.6    -110000    1635908
1.1e-04     1.1    -110000    1650864
1.2e-04     1.1    -110000    1733376
1.8e+00    10.0    -110000    1778001
1.5e-02     8.7    -110000    2234473
1.7e-04     1.1    -110000    3036119
8.5e-03     8.3    -110000    3090667
6.0e-02     5.9    -110000    3970589
1.3e-04     1.3    -110000    4043747
1.9e-02     1.9    -110000    4129382
3.5e-02     9.5    -110000    4582417
2.2e-02     1.5    -110000    5580010
1.0e-02     8.6    -110000    5874095
2.0e-02     1.4    -110000    6101590
2.8e-02    14.5    -110000    6165865
4.5e-03     7.6    -110000    6319315
1.1e-03     1.8    -110000    6623666
2.6e-03     6.1    -110000    7132549
1.5e-02     1.7    -110000    7271831
1.5e-02     1.6    -110000    7337984
1.6e-04     1.2    -110000    7925290
3.9e-04     1.2    -110000    7991672
2.7e-02     7.4    -110000    8196011
1.7e-02     1.7    -110000    8269769
1.2e-02     6.9    -110000    8473035
1.1e-03     2.0    -110000    8524496
2.0e-02     9.9    -120000      84364
1.5e-02     1.8    -120000     378029
6.5e-02     7.0    -120000     567324
1.8e-02     1.6    -120000     718639
4.7e-04     1.4    -120000    1035576
1.4e-04     1.2    -120000    1067036
1.2e-02     7.7    -120000    1211426
1.6e-03     1.9    -120000    1370968
1.6e-02     1.7    -120000    1384685
5.7e-02     8.4    -120000    1446305
1.8e-02     1.9    -120000    1576692
1.5e-02     1.6    -120000    1657810
3.8e-02     8.3    -120000    1709366
1.2e-04     1.1    -120000    1856678
1.4e-04     1.2    -120000    2013828
3.7e-01     9.8    -120000    2171293
6.4e-03     8.3    -120000    2589660
1.7e+00    15.7    -120000    3329882
4.4e-04     1.2    -120000    3665451
2.1e-02     7.9    -120000    3665856
1.5e-03     2.1    -120000    3877277
2.1e-04     1.5    -120000    3945231
1.6e-02     1.7    -120000    4112673
4.6e-03     7.4    -120000    4446837
2.6e-02     8.3    -120000    5614658
1.0e-02     1.5    -120000    5863895
1.9e-02     6.1    -120000    5895312
1.3e-04     1.3    -120000    5902281
1.9e-02     1.3    -120000    5933536
1.7e-02     1.4    -120000    6487888
1.7e-02     1.5    -120000    7998064
4.9e-04     1.3    -120000    8129284
2.0e-04     1.2    -120000    8163104
4.2e-04     1.2    -130000     123837
2.1e-02     1.4    -130000     346065
1.8e-02     1.8    -130000     978249
1.4e-04     1.1    -130000    1008178
1.8e-02     1.6    -130000    1297209
3.2e-02     8.4    -130000    1624344
4.0e-02     8.9    -130000    1685371
3.9e-02     8.3    -130000    1726880
5.0e-02     8.1    -130000    1980940
1.6e-02     1.6    -130000    2045512
2.6e-02     6.7    -130000    2257707
2.5e-02     8.5    -130000    2825158
4.2e-04     1.6    -130000    2920079
1.5e-04     1.2    -130000    3033831
2.1e-04     1.1    -130000    3166391
7.3e-02     6.1    -130000    3189823
2.1e-02     1.5    -130000    3445963
7.0e-04     1.2    -130000    3516761
1.8e-02     1.5    -130000    3586649
1.3e-04     1.2    -130000    3719180
1.5e-02     1.6    -130000    4255789
2.1e-02     1.4    -130000    5244345
1.2e-03     1.3    -130000    5373970
1.8e-02     1.4    -130000    5521089
1.6e-02     1.7    -130000    5854108
2.4e-01     7.7    -130000    6118507
1.6e-02     1.6    -130000    6335070
1.8e-02     7.6    -130000    6416774
1.6e-02     1.6    -130000    6903771
1.7e-02     1.5    -130000    6958317
4.0e-04     1.6    -130000    7277336
3.5e-03     6.2    -130000    7350777
2.5e-02     1.4    -130000    7364716
1.6e-02     9.5    -130000    7601182
2.6e-04     1.2    -130000    7637734
5.3e-04     1.5    -130000    7724113
1.0e-02     7.8    -130000    8275320
