6.3e-06     1.4    -100000    2017253
6.3e-06     1.4    -110000    2073787
1.6e-06     1.4    -110000    5910616
7.4e-06     1.4    -120000    7501027
1.2e-06     1.2    -140000     733335
1.3e-06     1.4    -140000    6279527
1.6e-06     1.2    -150000    3214969
1.5e-06     1.4    -160000    3174594
1.4e-06     1.4    -160000    5402649
1.3e-06     1.4    -190000    7920306
1.9e-06     1.4     -10000    6354364
2.8e-04     1.2     -20000      34075
3.0e-03     1.8     -20000    1815494
9.3e-03     1.4     -20000    4306151
5.1e-06     1.4     -30000    4407503
7.1e-06     1.4     -30000    6040945
3.1e-06     1.4     -40000    4203299
2.9e-06     1.4     -50000    7360344
2.4e-06     1.4     -50000    8841798
6.2e-06     1.4     -60000    6400700
2.0e-06     1.2     -70000    7856232
1.8e-06     1.2     -70000    8474308
1.2e-06     1.2     -90000    7543499
