,Alive,BH_ratio,Dead,Trans
2072,374,0.7000000000000001,44,82
2073,398,0.75,32,70
2074,413,0.8,28,59
2075,436,0.8500000000000001,23,41
2076,438,0.9,22,40
2077,453,0.9500000000000001,13,34
2078,468,1.0,7,25
2079,155,0.0,147,198
2080,175,0.05,146,179
2081,202,0.1,134,164
2082,195,0.15000000000000002,132,173
2083,222,0.2,106,172
2084,268,0.25,104,128
2085,243,0.30000000000000004,107,150
2086,267,0.35000000000000003,83,150
2087,301,0.4,79,120
2088,294,0.45,77,129
2089,322,0.5,70,108
2090,339,0.55,60,101
2091,354,0.6000000000000001,58,88
2092,376,0.65,47,77
2093,382,0.7000000000000001,44,74
2094,390,0.75,43,67
2095,393,0.8,43,64
2096,420,0.8500000000000001,25,55
2097,438,0.9,21,41
2098,467,0.9500000000000001,8,25
2099,472,1.0,3,25
