,Alive,BH_ratio,Dead,Trans
0,162,0.0,142,196
1,190,0.05,123,187
2,210,0.1,126,164
3,206,0.15000000000000002,111,183
4,220,0.2,119,161
5,234,0.25,97,169
6,249,0.30000000000000004,106,145
7,282,0.35000000000000003,98,120
8,301,0.4,82,117
9,309,0.45,80,111
10,329,0.5,80,91
11,341,0.55,63,96
12,343,0.6000000000000001,71,86
13,375,0.65,49,76
14,375,0.7000000000000001,51,74
15,387,0.75,43,70
16,408,0.8,29,63
17,423,0.8500000000000001,30,47
18,444,0.9,20,36
19,456,0.9500000000000001,17,27
20,463,1.0,9,28
21,167,0.0,134,199
22,180,0.05,124,196
23,196,0.1,111,193
24,206,0.15000000000000002,127,167
25,231,0.2,108,161
26,243,0.25,101,156
27,271,0.30000000000000004,98,131
28,268,0.35000000000000003,94,138
29,276,0.4,94,130
30,289,0.45,81,130
31,322,0.5,64,114
32,335,0.55,60,105
33,360,0.6000000000000001,61,79
34,358,0.65,61,81
35,388,0.7000000000000001,51,61
36,386,0.75,41,73
37,416,0.8,39,45
38,427,0.8500000000000001,25,48
39,445,0.9,16,39
40,464,0.9500000000000001,9,27
41,472,1.0,7,21
42,162,0.0,134,204
43,196,0.05,121,183
44,180,0.1,127,193
45,215,0.15000000000000002,107,178
46,233,0.2,105,162
47,239,0.25,109,152
48,255,0.30000000000000004,94,151
49,272,0.35000000000000003,85,143
50,294,0.4,89,117
51,291,0.45,85,124
52,322,0.5,75,103
53,332,0.55,75,93
54,362,0.6000000000000001,59,79
55,353,0.65,58,89
56,389,0.7000000000000001,43,68
57,398,0.75,35,67
58,407,0.8,32,61
59,428,0.8500000000000001,22,50
60,444,0.9,19,37
61,451,0.9500000000000001,14,35
62,466,1.0,7,27
63,151,0.0,143,206
64,192,0.05,129,179
65,195,0.1,140,165
66,218,0.15000000000000002,114,168
67,226,0.2,104,170
68,243,0.25,104,153
69,255,0.30000000000000004,92,153
70,279,0.35000000000000003,88,133
71,306,0.4,71,123
72,303,0.45,87,110
73,334,0.5,55,111
74,333,0.55,60,107
75,348,0.6000000000000001,55,97
76,354,0.65,50,96
77,386,0.7000000000000001,46,68
78,402,0.75,26,72
79,406,0.8,36,58
80,429,0.8500000000000001,26,45
81,445,0.9,15,40
82,455,0.9500000000000001,16,29
83,472,1.0,6,22
84,163,0.0,145,192
85,174,0.05,124,202
86,199,0.1,122,179
87,215,0.15000000000000002,122,163
88,214,0.2,109,177
89,232,0.25,104,164
90,251,0.30000000000000004,108,141
91,271,0.35000000000000003,85,144
92,304,0.4,79,117
93,285,0.45,86,129
94,312,0.5,81,107
95,330,0.55,67,103
96,344,0.6000000000000001,67,89
97,376,0.65,51,73
98,375,0.7000000000000001,43,82
99,425,0.75,32,43
100,398,0.8,54,48
101,418,0.8500000000000001,20,62
102,426,0.9,22,52
103,462,0.9500000000000001,11,27
104,469,1.0,6,25
105,160,0.0,140,200
106,187,0.05,137,176
107,183,0.1,128,189
108,229,0.15000000000000002,100,171
109,236,0.2,110,154
110,237,0.25,104,159
111,245,0.30000000000000004,106,149
112,273,0.35000000000000003,92,135
113,294,0.4,101,105
114,320,0.45,76,104
115,314,0.5,68,118
116,334,0.55,65,101
117,361,0.6000000000000001,45,94
118,377,0.65,51,72
119,391,0.7000000000000001,38,71
120,398,0.75,35,67
121,417,0.8,30,53
122,426,0.8500000000000001,33,41
123,429,0.9,28,43
124,458,0.9500000000000001,11,31
125,473,1.0,7,20
126,164,0.0,140,196
127,193,0.05,129,178
128,213,0.1,102,185
129,215,0.15000000000000002,125,160
130,225,0.2,118,157
131,252,0.25,105,143
132,254,0.30000000000000004,114,132
133,290,0.35000000000000003,92,118
134,284,0.4,76,140
135,314,0.45,75,111
136,328,0.5,63,109
137,357,0.55,56,87
138,350,0.6000000000000001,46,104
139,357,0.65,54,89
140,371,0.7000000000000001,50,79
141,398,0.75,31,71
142,409,0.8,38,53
143,446,0.8500000000000001,23,31
144,436,0.9,30,34
145,464,0.9500000000000001,11,25
146,469,1.0,7,24
147,175,0.0,134,191
148,164,0.05,138,198
149,201,0.1,123,176
150,205,0.15000000000000002,109,186
151,225,0.2,100,175
152,233,0.25,115,152
153,270,0.30000000000000004,81,149
154,264,0.35000000000000003,99,137
155,274,0.4,108,118
156,297,0.45,83,120
157,309,0.5,79,112
158,347,0.55,60,93
159,357,0.6000000000000001,51,92
160,368,0.65,48,84
161,381,0.7000000000000001,44,75
162,409,0.75,35,56
163,401,0.8,26,73
164,432,0.8500000000000001,18,50
165,446,0.9,14,40
166,445,0.9500000000000001,19,36
167,477,1.0,6,17
168,163,0.0,132,205
169,173,0.05,123,204
170,209,0.1,132,159
171,211,0.15000000000000002,113,176
172,234,0.2,113,153
173,211,0.25,104,185
174,244,0.30000000000000004,116,140
175,251,0.35000000000000003,93,156
176,290,0.4,87,123
177,305,0.45,92,103
178,302,0.5,79,119
179,329,0.55,65,106
180,341,0.6000000000000001,56,103
181,362,0.65,46,92
182,361,0.7000000000000001,52,87
183,401,0.75,38,61
184,393,0.8,43,64
185,421,0.8500000000000001,25,54
186,442,0.9,24,34
187,457,0.9500000000000001,16,27
188,478,1.0,3,19
189,162,0.0,142,196
190,190,0.05,123,187
191,210,0.1,126,164
192,206,0.15000000000000002,111,183
193,220,0.2,119,161
194,234,0.25,97,169
195,249,0.30000000000000004,106,145
196,282,0.35000000000000003,98,120
197,301,0.4,82,117
198,309,0.45,80,111
199,329,0.5,80,91
200,341,0.55,63,96
201,343,0.6000000000000001,71,86
202,375,0.65,49,76
203,375,0.7000000000000001,51,74
204,387,0.75,43,70
205,408,0.8,29,63
206,423,0.8500000000000001,30,47
207,444,0.9,20,36
208,456,0.9500000000000001,17,27
209,463,1.0,9,28
210,167,0.0,134,199
211,180,0.05,124,196
212,196,0.1,111,193
213,206,0.15000000000000002,127,167
214,231,0.2,108,161
215,243,0.25,101,156
216,271,0.30000000000000004,98,131
217,268,0.35000000000000003,94,138
218,276,0.4,94,130
219,289,0.45,81,130
220,322,0.5,64,114
221,335,0.55,60,105
222,360,0.6000000000000001,61,79
223,358,0.65,61,81
224,388,0.7000000000000001,51,61
225,386,0.75,41,73
226,416,0.8,39,45
227,427,0.8500000000000001,25,48
228,445,0.9,16,39
229,464,0.9500000000000001,9,27
230,472,1.0,7,21
231,162,0.0,134,204
232,196,0.05,121,183
233,180,0.1,127,193
234,215,0.15000000000000002,107,178
235,233,0.2,105,162
236,239,0.25,109,152
237,255,0.30000000000000004,94,151
238,272,0.35000000000000003,85,143
239,294,0.4,89,117
240,291,0.45,85,124
241,322,0.5,75,103
242,332,0.55,75,93
243,362,0.6000000000000001,59,79
244,353,0.65,58,89
245,389,0.7000000000000001,43,68
246,398,0.75,35,67
247,407,0.8,32,61
248,428,0.8500000000000001,22,50
249,444,0.9,19,37
250,451,0.9500000000000001,14,35
251,466,1.0,7,27
252,151,0.0,143,206
253,192,0.05,129,179
254,195,0.1,140,165
255,218,0.15000000000000002,114,168
256,226,0.2,104,170
257,243,0.25,104,153
258,255,0.30000000000000004,92,153
259,279,0.35000000000000003,88,133
260,306,0.4,71,123
261,303,0.45,87,110
262,334,0.5,55,111
263,333,0.55,60,107
264,348,0.6000000000000001,55,97
265,354,0.65,50,96
266,386,0.7000000000000001,46,68
267,402,0.75,26,72
268,406,0.8,36,58
269,429,0.8500000000000001,26,45
270,445,0.9,15,40
271,455,0.9500000000000001,16,29
272,472,1.0,6,22
273,163,0.0,145,192
274,174,0.05,124,202
275,199,0.1,122,179
276,215,0.15000000000000002,122,163
277,214,0.2,109,177
278,232,0.25,104,164
279,251,0.30000000000000004,108,141
280,271,0.35000000000000003,85,144
281,304,0.4,79,117
282,285,0.45,86,129
283,312,0.5,81,107
284,330,0.55,67,103
285,344,0.6000000000000001,67,89
286,376,0.65,51,73
287,375,0.7000000000000001,43,82
288,425,0.75,32,43
289,398,0.8,54,48
290,418,0.8500000000000001,20,62
291,426,0.9,22,52
292,462,0.9500000000000001,11,27
293,469,1.0,6,25
294,160,0.0,140,200
295,187,0.05,137,176
296,183,0.1,128,189
297,229,0.15000000000000002,100,171
298,236,0.2,110,154
299,237,0.25,104,159
300,245,0.30000000000000004,106,149
301,273,0.35000000000000003,92,135
302,294,0.4,101,105
303,320,0.45,76,104
304,314,0.5,68,118
305,334,0.55,65,101
306,361,0.6000000000000001,45,94
307,377,0.65,51,72
308,391,0.7000000000000001,38,71
309,398,0.75,35,67
310,417,0.8,30,53
311,426,0.8500000000000001,33,41
312,429,0.9,28,43
313,458,0.9500000000000001,11,31
314,473,1.0,7,20
315,164,0.0,140,196
316,193,0.05,129,178
317,213,0.1,102,185
318,215,0.15000000000000002,125,160
319,225,0.2,118,157
320,252,0.25,105,143
321,254,0.30000000000000004,114,132
322,290,0.35000000000000003,92,118
323,284,0.4,76,140
324,314,0.45,75,111
325,328,0.5,63,109
326,357,0.55,56,87
327,350,0.6000000000000001,46,104
328,357,0.65,54,89
329,371,0.7000000000000001,50,79
330,398,0.75,31,71
331,409,0.8,38,53
332,446,0.8500000000000001,23,31
333,436,0.9,30,34
334,464,0.9500000000000001,11,25
335,469,1.0,7,24
336,175,0.0,134,191
337,164,0.05,138,198
338,201,0.1,123,176
339,205,0.15000000000000002,109,186
340,225,0.2,100,175
341,233,0.25,115,152
342,270,0.30000000000000004,81,149
343,264,0.35000000000000003,99,137
344,274,0.4,108,118
345,297,0.45,83,120
346,309,0.5,79,112
347,347,0.55,60,93
348,357,0.6000000000000001,51,92
349,368,0.65,48,84
350,381,0.7000000000000001,44,75
351,409,0.75,35,56
352,401,0.8,26,73
353,432,0.8500000000000001,18,50
354,446,0.9,14,40
355,445,0.9500000000000001,19,36
356,477,1.0,6,17
357,163,0.0,132,205
