,bh_ratio,alive,dead,transient
1039,0.5,331,68,131
1040,0.55,342,66,118
1041,0.6000000000000001,338,67,115
1042,0.65,372,50,104
1043,0.7000000000000001,391,35,95
1044,0.75,394,49,74
1045,0.8,393,35,85
1046,0.8500000000000001,428,31,54
1047,0.9,424,34,58
1048,0.9500000000000001,440,16,58
1049,1.0,454,14,38
1050,0.0,178,138,242
1051,0.05,210,119,234
1052,0.1,220,118,204
1053,0.15000000000000002,211,134,218
1054,0.2,233,95,213
1055,0.25,262,88,193
1056,0.30000000000000004,286,79,172
1057,0.35000000000000003,288,85,162
1058,0.4,313,75,156
1059,0.45,317,87,132
1060,0.5,331,80,123
1061,0.55,346,62,124
1062,0.6000000000000001,351,56,126
1063,0.65,362,60,107
1064,0.7000000000000001,384,49,91
1065,0.75,385,53,81
1066,0.8,399,33,86
1067,0.8500000000000001,416,32,73
1068,0.9,431,26,56
1069,0.9500000000000001,450,22,40
1070,1.0,459,15,37
1071,0.0,203,121,238
1072,0.05,205,139,200
1073,0.1,225,122,204
1074,0.15000000000000002,246,106,220
1075,0.2,237,115,214
1076,0.25,253,112,183
1077,0.30000000000000004,289,96,163
1078,0.35000000000000003,271,90,179
1079,0.4,293,79,178
1080,0.45,311,92,137
1081,0.5,321,81,127
1082,0.55,350,55,131
1083,0.6000000000000001,363,46,125
1084,0.65,369,54,98
1085,0.7000000000000001,391,37,102
1086,0.75,389,41,95
1087,0.8,419,30,63
1088,0.8500000000000001,422,28,74
1089,0.9,429,30,51
1090,0.9500000000000001,446,24,46
1091,1.0,461,18,26
1092,0.0,199,133,230
1093,0.05,221,115,229
1094,0.1,212,107,233
1095,0.15000000000000002,224,108,220
1096,0.2,242,124,191
1097,0.25,257,100,189
1098,0.30000000000000004,286,93,173
1099,0.35000000000000003,284,94,163
1100,0.4,294,83,152
1101,0.45,311,80,145
1102,0.5,331,70,131
1103,0.55,336,66,129
1104,0.6000000000000001,351,66,116
1105,0.65,370,50,117
1106,0.7000000000000001,363,68,97
1107,0.75,396,42,84
1108,0.8,405,39,67
1109,0.8500000000000001,427,29,63
1110,0.9,437,22,61
1111,0.9500000000000001,440,21,46
1112,1.0,457,18,32
1113,0.0,194,122,251
1114,0.05,200,120,234
1115,0.1,218,115,224
1116,0.15000000000000002,218,99,236
1117,0.2,231,105,221
1118,0.25,257,87,203
1119,0.30000000000000004,263,101,181
1120,0.35000000000000003,274,98,166
1121,0.4,312,76,152
1122,0.45,329,76,138
1123,0.5,337,63,134
1124,0.55,312,73,149
1125,0.6000000000000001,344,72,118
1126,0.65,369,48,106
1127,0.7000000000000001,380,48,100
1128,0.75,395,46,78
1129,0.8,403,37,78
1130,0.8500000000000001,430,24,64
1131,0.9,436,24,52
1132,0.9500000000000001,449,19,41
1133,1.0,452,22,33
1134,0.0,199,131,235
1135,0.05,198,129,226
1136,0.1,219,106,233
1137,0.15000000000000002,227,119,215
1138,0.2,249,91,214
1139,0.25,271,96,186
1140,0.30000000000000004,262,107,174
1141,0.35000000000000003,305,78,168
1142,0.4,313,81,164
1143,0.45,326,71,140
1144,0.5,326,63,159
1145,0.55,348,61,128
1146,0.6000000000000001,347,58,119
1147,0.65,368,62,90
1148,0.7000000000000001,387,52,94
1149,0.75,399,40,80
1150,0.8,384,44,93
1151,0.8500000000000001,426,31,58
1152,0.9,420,31,63
1153,0.9500000000000001,453,16,44
1154,1.0,464,17,29
1155,0.0,193,134,245
1156,0.05,207,128,222
1157,0.1,239,111,205
1158,0.15000000000000002,241,103,222
1159,0.2,242,106,199
1160,0.25,261,90,203
1161,0.30000000000000004,292,82,180
1162,0.35000000000000003,279,92,161
1163,0.4,289,79,178
1164,0.45,322,70,142
1165,0.5,329,64,134
1166,0.55,347,64,127
1167,0.6000000000000001,353,53,130
1168,0.65,362,58,111
1169,0.7000000000000001,380,55,89
1170,0.75,390,47,84
1171,0.8,396,40,83
1172,0.8500000000000001,418,38,67
1173,0.9,435,24,53
1174,0.9500000000000001,446,25,37
1175,1.0,455,19,34
1176,0.0,203,141,218
1177,0.05,211,112,228
1178,0.1,202,123,230
1179,0.15000000000000002,220,111,220
1180,0.2,251,98,203
1181,0.25,253,91,196
1182,0.30000000000000004,270,96,178
1183,0.35000000000000003,290,80,181
1184,0.4,305,76,166
1185,0.45,328,78,131
1186,0.5,317,78,132
1187,0.55,327,72,143
1188,0.6000000000000001,336,75,111
1189,0.65,368,51,109
1190,0.7000000000000001,380,42,100
1191,0.75,374,54,97
1192,0.8,421,33,60
1193,0.8500000000000001,436,27,54
1194,0.9,436,20,59
1195,0.9500000000000001,444,14,52
1196,1.0,456,20,33
1197,0.0,203,119,234
1198,0.05,213,115,240
1199,0.1,231,122,214
1200,0.15000000000000002,232,116,208
1201,0.2,265,116,168
1202,0.25,242,95,201
1203,0.30000000000000004,264,103,185
1204,0.35000000000000003,290,89,171
1205,0.4,284,81,174
1206,0.45,303,88,141
1207,0.5,326,82,137
1208,0.55,324,72,131
1209,0.6000000000000001,369,61,96
1210,0.65,373,56,97
1211,0.7000000000000001,358,63,104
1212,0.75,390,44,80
1213,0.8,381,49,81
1214,0.8500000000000001,414,42,63
1215,0.9,423,31,59
1216,0.9500000000000001,442,20,51
1217,1.0,452,14,42
1218,0.0,199,116,265
1219,0.05,210,131,221
1220,0.1,209,132,219
1221,0.15000000000000002,226,111,210
1222,0.2,259,95,204
1223,0.25,270,101,181
1224,0.30000000000000004,280,87,196
1225,0.35000000000000003,282,99,159
1226,0.4,295,85,163
1227,0.45,319,67,154
1228,0.5,321,60,155
1229,0.55,344,61,121
1230,0.6000000000000001,375,50,104
1231,0.65,366,52,102
1232,0.7000000000000001,377,56,87
1233,0.75,378,57,91
1234,0.8,404,29,96
1235,0.8500000000000001,429,26,63
1236,0.9,440,27,41
1237,0.9500000000000001,451,15,44
1238,1.0,464,15,32
1239,0.0,194,127,255
1240,0.05,223,103,240
1241,0.1,238,105,222
1242,0.15000000000000002,255,102,210
1243,0.2,261,100,200
1244,0.25,262,98,190
1245,0.30000000000000004,271,89,184
1246,0.35000000000000003,267,97,179
1247,0.4,299,74,162
1248,0.45,313,75,152
1249,0.5,348,65,128
1250,0.55,343,59,134
1251,0.6000000000000001,343,70,114
1252,0.65,360,55,108
1253,0.7000000000000001,379,45,102
1254,0.75,383,47,92
1255,0.8,429,21,67
1256,0.8500000000000001,413,33,64
1257,0.9,432,31,53
1258,0.9500000000000001,442,26,39
1259,1.0,450,26,39
1260,0.0,192,134,231
1261,0.05,224,118,210
1262,0.1,228,126,202
1263,0.15000000000000002,218,94,237
1264,0.2,252,90,202
1265,0.25,262,85,211
1266,0.30000000000000004,282,86,186
1267,0.35000000000000003,289,77,189
1268,0.4,285,108,141
1269,0.45,308,69,169
1270,0.5,324,77,139
1271,0.55,323,75,131
1272,0.6000000000000001,364,65,104
1273,0.65,364,53,107
1274,0.7000000000000001,372,51,101
1275,0.75,400,29,96
1276,0.8,391,36,88
1277,0.8500000000000001,417,39,59
1278,0.9,430,27,59
1279,0.9500000000000001,449,17,52
1280,1.0,454,20,32
1281,0.0,194,118,244
1282,0.05,207,115,242
1283,0.1,212,115,231
1284,0.15000000000000002,232,108,215
1285,0.2,242,101,203
1286,0.25,260,111,179
1287,0.30000000000000004,280,98,178
1288,0.35000000000000003,288,92,165
1289,0.4,319,66,167
1290,0.45,304,81,152
1291,0.5,324,74,137
1292,0.55,343,63,131
1293,0.6000000000000001,362,62,109
1294,0.65,371,59,92
1295,0.7000000000000001,369,47,99
1296,0.75,394,43,76
1297,0.8,382,45,92
1298,0.8500000000000001,416,40,60
1299,0.9,428,27,61
1300,0.9500000000000001,440,27,43
1301,1.0,455,19,32
1302,0.0,209,109,266
1303,0.05,229,95,251
1304,0.1,212,112,231
1305,0.15000000000000002,255,108,196
1306,0.2,270,109,179
1307,0.25,253,98,186
1308,0.30000000000000004,272,85,188
1309,0.35000000000000003,289,97,152
1310,0.4,321,73,151
1311,0.45,336,57,147
1312,0.5,349,61,137
1313,0.55,351,65,117
1314,0.6000000000000001,352,59,121
1315,0.65,376,50,101
1316,0.7000000000000001,385,44,98
1317,0.75,366,58,105
1318,0.8,404,32,80
1319,0.8500000000000001,417,35,58
1320,0.9,417,26,79
1321,0.9500000000000001,446,23,38
1322,1.0,455,16,39
1323,0.0,204,113,260
1324,0.05,210,106,251
1325,0.1,229,111,226
1326,0.15000000000000002,238,105,205
1327,0.2,248,98,194
1328,0.25,266,97,186
1329,0.30000000000000004,273,90,182
1330,0.35000000000000003,278,101,162
1331,0.4,307,78,157
1332,0.45,304,71,166
1333,0.5,330,59,145
1334,0.55,322,67,144
1335,0.6000000000000001,364,59,104
1336,0.65,361,56,112
1337,0.7000000000000001,372,46,106
1338,0.75,411,34,80
1339,0.8,401,43,76
1340,0.8500000000000001,406,37,65
1341,0.9,446,17,48
1342,0.9500000000000001,446,19,41
1343,1.0,454,17,38
1344,0.0,203,127,224
1345,0.05,193,145,218
1346,0.1,222,111,233
1347,0.15000000000000002,228,112,222
1348,0.2,253,93,215
1349,0.25,253,99,196
1350,0.30000000000000004,257,106,188
1351,0.35000000000000003,317,75,172
1352,0.4,315,67,169
1353,0.45,312,73,159
1354,0.5,340,59,148
1355,0.55,349,56,135
1356,0.6000000000000001,349,52,128
1357,0.65,383,37,112
1358,0.7000000000000001,381,47,94
1359,0.75,419,45,62
1360,0.8,408,40,68
1361,0.8500000000000001,407,44,71
1362,0.9,456,22,37
1363,0.9500000000000001,436,25,52
1364,1.0,457,17,34
1365,0.0,189,143,239
1366,0.05,210,112,236
1367,0.1,223,100,246
1368,0.15000000000000002,218,129,214
1369,0.2,257,96,197
1370,0.25,256,107,187
1371,0.30000000000000004,254,110,176
1372,0.35000000000000003,305,79,173
1373,0.4,288,80,168
1374,0.45,320,68,158
1375,0.5,325,63,144
1376,0.55,333,69,123
1377,0.6000000000000001,356,62,110
1378,0.65,361,69,102
1379,0.7000000000000001,381,50,91
1380,0.75,391,42,80
1381,0.8,401,34,84
1382,0.8500000000000001,416,38,71
1383,0.9,437,22,62
1384,0.9500000000000001,436,28,48
1385,1.0,474,14,23
1386,0.0,207,114,243
1387,0.05,209,126,227
1388,0.1,231,96,239
1389,0.15000000000000002,228,106,224
1390,0.2,255,89,218
1391,0.25,260,107,183
1392,0.30000000000000004,277,87,192
1393,0.35000000000000003,279,92,172
1394,0.4,281,97,167
1395,0.45,306,86,151
1396,0.5,329,60,153
1397,0.55,357,59,126
