,705173,5012342,3581468,5395114,3480181,5279314,5337518,3515473,5293982,4357962,1958372,3531401,5355202,5327485,123982,364631,3878747,4830921,5247178,5386203,307722
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.82363,0.44704,0.35245,0.0,0.61805,0.80588,1.0,0.69728,0.0,0.0962,0.51457,0.0,0.36139,0.26203,1.0,0.0,0.02615,0.64837,5e-05,0.0
2,0.0,1.0,0.71376,0.80834,1.0,0.92516,0.81359,1.0,0.95895,1.0,0.14836,0.74843,1.0,0.64009,0.36348,1.0,1.0,0.05348,0.96925,0.00018,1.0
3,0.0,1.0,0.93756,0.80834,1.0,0.95166,0.82146,1.0,0.97956,1.0,0.19969,0.83263,1.0,0.88421,0.45901,1.0,1.0,0.08063,0.99551,0.00025,1.0
4,0.0,1.0,1.0,0.80834,1.0,0.96788,0.82912,1.0,1.0,1.0,0.25028,1.0,1.0,1.0,0.5596,1.0,1.0,0.10721,0.99719,0.00034,1.0
5,0.0,1.0,1.0,0.80834,1.0,0.98386,0.83685,1.0,1.0,1.0,0.30122,1.0,1.0,1.0,0.65539,1.0,1.0,0.13511,0.99875,0.00039,1.0
6,0.0,1.0,1.0,0.80834,1.0,1.0,0.84461,1.0,1.0,1.0,0.35289,1.0,1.0,1.0,0.75431,1.0,1.0,0.16096,1.0,0.00045,1.0
7,0.0,1.0,1.0,0.80834,1.0,1.0,0.85251,1.0,1.0,1.0,0.4049,1.0,1.0,1.0,0.85084,1.0,1.0,0.18793,1.0,0.00052,1.0
