,Alive,BH_ratio,Dead,Trans
207,437,0.9,19,44
208,460,0.9500000000000001,10,30
209,473,1.0,5,22
210,160,0.0,152,188
211,154,0.05,135,211
212,197,0.1,119,184
213,232,0.15000000000000002,109,159
214,226,0.2,106,168
215,248,0.25,104,148
216,269,0.30000000000000004,87,144
217,249,0.35000000000000003,108,143
218,281,0.4,82,137
219,294,0.45,70,136
220,306,0.5,77,117
221,348,0.55,46,106
222,333,0.6000000000000001,68,99
223,351,0.65,61,88
224,376,0.7000000000000001,47,77
225,394,0.75,40,66
226,415,0.8,30,55
227,420,0.8500000000000001,31,49
228,436,0.9,18,46
229,460,0.9500000000000001,14,26
230,480,1.0,5,15
231,166,0.0,129,205
232,190,0.05,125,185
233,185,0.1,110,205
234,214,0.15000000000000002,122,164
235,222,0.2,125,153
236,247,0.25,113,140
237,251,0.30000000000000004,108,141
238,269,0.35000000000000003,99,132
239,297,0.4,67,136
240,296,0.45,89,115
241,313,0.5,76,111
242,342,0.55,60,98
243,346,0.6000000000000001,57,97
244,371,0.65,53,76
245,383,0.7000000000000001,44,73
246,392,0.75,42,66
247,401,0.8,36,63
248,430,0.8500000000000001,24,46
249,436,0.9,27,37
250,451,0.9500000000000001,8,41
251,469,1.0,9,22
252,174,0.0,126,200
253,191,0.05,118,191
254,190,0.1,124,186
255,198,0.15000000000000002,114,188
256,225,0.2,122,153
257,231,0.25,107,162
258,262,0.30000000000000004,110,128
259,280,0.35000000000000003,86,134
260,309,0.4,83,108
261,304,0.45,72,124
262,314,0.5,78,108
263,343,0.55,65,92
264,345,0.6000000000000001,61,94
265,363,0.65,55,82
266,353,0.7000000000000001,58,89
267,392,0.75,41,67
268,405,0.8,29,66
269,431,0.8500000000000001,21,48
270,445,0.9,17,38
271,451,0.9500000000000001,14,35
272,473,1.0,5,22
273,183,0.0,129,188
274,184,0.05,132,184
275,195,0.1,122,183
276,218,0.15000000000000002,116,166
277,242,0.2,112,146
278,248,0.25,108,144
279,268,0.30000000000000004,89,143
280,276,0.35000000000000003,76,148
281,295,0.4,92,113
282,321,0.45,70,109
283,325,0.5,69,106
284,339,0.55,64,97
285,351,0.6000000000000001,65,84
286,376,0.65,44,80
287,400,0.7000000000000001,41,59
288,402,0.75,39,59
289,408,0.8,31,61
290,410,0.8500000000000001,28,62
291,448,0.9,16,36
292,457,0.9500000000000001,14,29
293,474,1.0,2,24
294,154,0.0,140,206
295,167,0.05,114,219
296,206,0.1,115,179
297,227,0.15000000000000002,115,158
298,201,0.2,117,182
299,241,0.25,109,150
300,249,0.30000000000000004,102,149
301,259,0.35000000000000003,91,150
302,281,0.4,97,122
303,303,0.45,77,120
304,326,0.5,70,104
305,320,0.55,83,97
306,355,0.6000000000000001,65,80
307,387,0.65,47,66
308,386,0.7000000000000001,47,67
309,394,0.75,44,62
310,421,0.8,30,49
311,430,0.8500000000000001,19,51
312,435,0.9,25,40
313,455,0.9500000000000001,13,32
314,478,1.0,2,20
315,161,0.0,149,190
316,181,0.05,128,191
317,189,0.1,146,165
318,225,0.15000000000000002,105,170
319,228,0.2,97,175
320,257,0.25,96,147
321,277,0.30000000000000004,93,130
322,261,0.35000000000000003,85,154
323,302,0.4,72,126
324,309,0.45,80,111
325,316,0.5,67,117
326,338,0.55,62,100
327,339,0.6000000000000001,51,110
328,369,0.65,55,76
329,382,0.7000000000000001,43,75
330,404,0.75,36,60
331,414,0.8,27,59
332,441,0.8500000000000001,18,41
333,450,0.9,16,34
334,447,0.9500000000000001,14,39
335,465,1.0,9,26
336,170,0.0,153,177
337,183,0.05,122,195
338,213,0.1,107,180
339,225,0.15000000000000002,118,157
340,239,0.2,106,155
341,237,0.25,110,153
342,270,0.30000000000000004,90,140
343,264,0.35000000000000003,81,155
344,288,0.4,89,123
345,306,0.45,75,119
346,303,0.5,75,122
347,321,0.55,83,96
348,365,0.6000000000000001,58,77
349,360,0.65,53,87
350,372,0.7000000000000001,51,77
351,383,0.75,45,72
352,411,0.8,33,56
353,429,0.8500000000000001,25,46
354,452,0.9,12,36
355,445,0.9500000000000001,17,38
356,471,1.0,8,21
357,149,0.0,149,202
358,172,0.05,159,169
359,193,0.1,116,191
360,212,0.15000000000000002,111,177
361,237,0.2,117,146
362,237,0.25,115,148
363,259,0.30000000000000004,93,148
364,253,0.35000000000000003,106,141
365,285,0.4,89,126
366,294,0.45,82,124
367,323,0.5,70,107
368,338,0.55,61,101
369,319,0.6000000000000001,82,99
370,354,0.65,59,87
371,374,0.7000000000000001,46,80
372,410,0.75,29,61
373,407,0.8,32,61
374,428,0.8500000000000001,32,40
375,447,0.9,15,38
376,446,0.9500000000000001,18,36
377,479,1.0,3,18
378,179,0.0,151,170
379,182,0.05,124,194
380,187,0.1,133,180
381,219,0.15000000000000002,101,180
382,218,0.2,101,181
383,247,0.25,110,143
384,244,0.30000000000000004,100,156
385,266,0.35000000000000003,95,139
386,281,0.4,77,142
387,320,0.45,73,107
388,326,0.5,61,113
389,351,0.55,51,98
390,349,0.6000000000000001,68,83
391,374,0.65,53,73
392,392,0.7000000000000001,41,67
393,398,0.75,48,54
394,406,0.8,31,63
395,423,0.8500000000000001,23,54
396,437,0.9,19,44
397,460,0.9500000000000001,10,30
398,473,1.0,5,22
399,160,0.0,152,188
400,154,0.05,135,211
401,197,0.1,119,184
402,232,0.15000000000000002,109,159
403,226,0.2,106,168
404,248,0.25,104,148
405,269,0.30000000000000004,87,144
406,249,0.35000000000000003,108,143
407,281,0.4,82,137
408,294,0.45,70,136
409,306,0.5,77,117
410,348,0.55,46,106
411,333,0.6000000000000001,68,99
412,351,0.65,61,88
413,376,0.7000000000000001,47,77
414,394,0.75,40,66
415,415,0.8,30,55
416,420,0.8500000000000001,31,49
417,436,0.9,18,46
418,460,0.9500000000000001,14,26
419,480,1.0,5,15
420,166,0.0,129,205
421,190,0.05,125,185
422,185,0.1,110,205
423,214,0.15000000000000002,122,164
424,222,0.2,125,153
425,247,0.25,113,140
426,251,0.30000000000000004,108,141
427,269,0.35000000000000003,99,132
428,297,0.4,67,136
429,296,0.45,89,115
430,313,0.5,76,111
431,342,0.55,60,98
432,346,0.6000000000000001,57,97
433,371,0.65,53,76
434,383,0.7000000000000001,44,73
435,392,0.75,42,66
436,401,0.8,36,63
437,430,0.8500000000000001,24,46
438,436,0.9,27,37
439,451,0.9500000000000001,8,41
440,469,1.0,9,22
441,174,0.0,126,200
442,191,0.05,118,191
443,190,0.1,124,186
444,198,0.15000000000000002,114,188
445,225,0.2,122,153
446,231,0.25,107,162
447,262,0.30000000000000004,110,128
448,280,0.35000000000000003,86,134
449,309,0.4,83,108
450,304,0.45,72,124
451,314,0.5,78,108
452,343,0.55,65,92
453,345,0.6000000000000001,61,94
454,363,0.65,55,82
455,353,0.7000000000000001,58,89
456,392,0.75,41,67
457,405,0.8,29,66
458,431,0.8500000000000001,21,48
459,445,0.9,17,38
460,451,0.9500000000000001,14,35
461,473,1.0,5,22
462,183,0.0,129,188
463,184,0.05,132,184
464,195,0.1,122,183
465,218,0.15000000000000002,116,166
466,242,0.2,112,146
467,248,0.25,108,144
468,268,0.30000000000000004,89,143
469,276,0.35000000000000003,76,148
470,295,0.4,92,113
471,321,0.45,70,109
472,325,0.5,69,106
473,339,0.55,64,97
474,351,0.6000000000000001,65,84
475,376,0.65,44,80
476,400,0.7000000000000001,41,59
477,402,0.75,39,59
478,408,0.8,31,61
479,410,0.8500000000000001,28,62
480,448,0.9,16,36
481,457,0.9500000000000001,14,29
482,474,1.0,2,24
483,154,0.0,140,206
484,167,0.05,114,219
485,206,0.1,115,179
486,227,0.15000000000000002,115,158
487,201,0.2,117,182
488,241,0.25,109,150
489,249,0.30000000000000004,102,149
490,259,0.35000000000000003,91,150
491,281,0.4,97,122
492,303,0.45,77,120
493,326,0.5,70,104
494,320,0.55,83,97
495,355,0.6000000000000001,65,80
496,387,0.65,47,66
497,386,0.7000000000000001,47,67
498,394,0.75,44,62
499,421,0.8,30,49
500,430,0.8500000000000001,19,51
501,435,0.9,25,40
502,455,0.9500000000000001,13,32
503,478,1.0,2,20
504,161,0.0,149,190
505,181,0.05,128,191
506,189,0.1,146,165
507,225,0.15000000000000002,105,170
508,228,0.2,97,175
509,257,0.25,96,147
510,277,0.30000000000000004,93,130
511,261,0.35000000000000003,85,154
512,302,0.4,72,126
513,309,0.45,80,111
514,316,0.5,67,117
515,338,0.55,62,100
516,339,0.6000000000000001,51,110
517,369,0.65,55,76
518,382,0.7000000000000001,43,75
519,404,0.75,36,60
520,414,0.8,27,59
521,441,0.8500000000000001,18,41
522,450,0.9,16,34
523,447,0.9500000000000001,14,39
524,465,1.0,9,26
525,170,0.0,153,177
526,183,0.05,122,195
527,213,0.1,107,180
528,225,0.15000000000000002,118,157
529,239,0.2,106,155
530,237,0.25,110,153
531,270,0.30000000000000004,90,140
532,264,0.35000000000000003,81,155
533,288,0.4,89,123
534,306,0.45,75,119
535,303,0.5,75,122
536,321,0.55,83,96
537,365,0.6000000000000001,58,77
538,360,0.65,53,87
539,372,0.7000000000000001,51,77
540,392,0.75,40,68
541,413,0.8,24,63
542,430,0.8500000000000001,27,43
543,445,0.9,23,32
544,454,0.9500000000000001,10,36
545,479,1.0,3,18
546,179,0.0,144,177
547,197,0.05,123,180
548,217,0.1,111,172
549,219,0.15000000000000002,121,160
550,220,0.2,111,169
551,242,0.25,109,149
552,254,0.30000000000000004,105,141
553,265,0.35000000000000003,95,140
554,284,0.4,89,127
555,284,0.45,80,136
556,321,0.5,70,109
557,331,0.55,71,98
558,333,0.6000000000000001,67,100
559,352,0.65,43,105
560,369,0.7000000000000001,44,87
561,398,0.75,29,73
562,406,0.8,42,52
563,423,0.8500000000000001,29,48
564,447,0.9,17,36
565,451,0.9500000000000001,10,39
566,479,1.0,5,16
567,170,0.0,132,198
568,173,0.05,127,200
569,206,0.1,130,164
570,215,0.15000000000000002,108,177
571,203,0.2,120,177
572,235,0.25,109,156
573,269,0.30000000000000004,88,143
574,264,0.35000000000000003,90,146
575,300,0.4,77,123
576,311,0.45,72,117
577,324,0.5,61,115
578,334,0.55,71,95
579,368,0.6000000000000001,51,81
580,369,0.65,47,84
581,393,0.7000000000000001,32,75
582,402,0.75,33,65
583,403,0.8,39,58
584,418,0.8500000000000001,26,56
585,447,0.9,17,36
586,463,0.9500000000000001,11,26
587,460,1.0,6,34
588,185,0.0,150,165
589,177,0.05,128,195
590,183,0.1,134,183
591,220,0.15000000000000002,117,163
592,232,0.2,111,157
593,250,0.25,101,149
594,258,0.30000000000000004,104,138
595,275,0.35000000000000003,92,133
596,276,0.4,84,140
597,301,0.45,85,114
598,302,0.5,71,127
599,323,0.55,73,104
600,342,0.6000000000000001,67,91
601,372,0.65,51,77
602,376,0.7000000000000001,38,86
603,394,0.75,38,68
604,416,0.8,33,51
605,441,0.8500000000000001,20,39
606,436,0.9,18,46
607,447,0.9500000000000001,17,36
608,467,1.0,5,28
609,164,0.0,156,180
610,193,0.05,123,184
611,212,0.1,129,159
612,204,0.15000000000000002,117,179
613,209,0.2,122,169
614,252,0.25,102,146
615,254,0.30000000000000004,94,152
616,271,0.35000000000000003,84,145
617,286,0.4,71,143
618,268,0.45,99,133
619,330,0.5,62,108
620,330,0.55,78,92
621,358,0.6000000000000001,50,92
622,369,0.65,51,80
623,388,0.7000000000000001,50,62
624,398,0.75,45,57
625,399,0.8,40,61
626,424,0.8500000000000001,26,50
627,444,0.9,17,39
628,450,0.9500000000000001,10,40
629,464,1.0,10,26
630,164,0.0,147,189
631,194,0.05,137,169
632,186,0.1,132,182
633,203,0.15000000000000002,125,172
634,218,0.2,90,192
635,251,0.25,95,154
636,261,0.30000000000000004,90,149
637,270,0.35000000000000003,81,149
638,286,0.4,87,127
639,305,0.45,77,118
640,324,0.5,78,98
641,323,0.55,69,108
642,351,0.6000000000000001,60,89
643,366,0.65,54,80
644,379,0.7000000000000001,40,81
645,385,0.75,55,60
646,417,0.8,34,49
647,425,0.8500000000000001,30,45
648,450,0.9,19,31
649,460,0.9500000000000001,12,28
650,470,1.0,5,25
651,154,0.0,139,207
652,184,0.05,145,171
653,190,0.1,129,181
654,199,0.15000000000000002,132,169
655,239,0.2,106,155
656,235,0.25,116,149
657,281,0.30000000000000004,88,131
658,268,0.35000000000000003,90,142
659,292,0.4,80,128
660,288,0.45,95,117
661,314,0.5,66,120
662,331,0.55,66,103
663,354,0.6000000000000001,55,91
664,383,0.65,46,71
665,368,0.7000000000000001,61,71
666,396,0.75,39,65
667,401,0.8,42,57
668,434,0.8500000000000001,17,49
669,444,0.9,19,37
670,454,0.9500000000000001,13,33
671,474,1.0,11,15
672,166,0.0,138,196
673,172,0.05,141,187
674,194,0.1,121,185
675,212,0.15000000000000002,122,166
676,229,0.2,116,155
677,231,0.25,109,160
678,240,0.30000000000000004,93,167
679,280,0.35000000000000003,80,140
680,293,0.4,78,129
681,297,0.45,73,130
682,325,0.5,72,103
683,354,0.55,54,92
684,349,0.6000000000000001,59,92
685,354,0.65,54,92
686,355,0.7000000000000001,57,88
687,393,0.75,37,70
688,418,0.8,31,51
689,428,0.8500000000000001,26,46
690,462,0.9,10,28
691,466,0.9500000000000001,7,27
692,478,1.0,4,18
693,163,0.0,154,183
694,175,0.05,134,191
695,195,0.1,134,171
696,202,0.15000000000000002,121,177
697,239,0.2,110,151
698,254,0.25,106,140
699,265,0.30000000000000004,98,137
700,275,0.35000000000000003,107,118
701,263,0.4,100,137
702,304,0.45,84,112
703,314,0.5,67,119
704,347,0.55,65,88
705,346,0.6000000000000001,69,85
706,369,0.65,59,72
707,380,0.7000000000000001,34,86
708,405,0.75,34,61
709,424,0.8,30,46
710,413,0.8500000000000001,36,51
711,453,0.9,24,23
712,447,0.9500000000000001,14,39
713,465,1.0,10,25
714,163,0.0,133,204
715,191,0.05,131,178
716,206,0.1,120,174
717,207,0.15000000000000002,120,173
718,217,0.2,114,169
719,257,0.25,90,153
720,272,0.30000000000000004,99,129
721,273,0.35000000000000003,90,137
722,299,0.4,88,113
723,301,0.45,93,106
724,308,0.5,75,117
725,313,0.55,71,116
726,331,0.6000000000000001,74,95
727,352,0.65,58,90
728,388,0.7000000000000001,43,69
729,395,0.75,28,77
730,403,0.8,39,58
731,422,0.8500000000000001,31,47
732,445,0.9,25,30
733,460,0.9500000000000001,10,30
734,472,1.0,2,26
735,148,0.0,140,212
736,175,0.05,136,189
737,182,0.1,155,163
738,208,0.15000000000000002,117,175
739,227,0.2,107,166
740,227,0.25,110,163
741,243,0.30000000000000004,96,161
742,269,0.35000000000000003,89,142
743,289,0.4,86,125
744,318,0.45,72,110
745,305,0.5,68,127
746,330,0.55,70,100
747,366,0.6000000000000001,50,84
748,345,0.65,68,87
749,383,0.7000000000000001,38,79
750,384,0.75,42,74
751,400,0.8,40,60
752,413,0.8500000000000001,33,54
753,443,0.9,20,37
754,447,0.9500000000000001,14,39
755,468,1.0,5,27
756,168,0.0,146,186
757,172,0.05,125,203
758,227,0.1,113,160
759,204,0.15000000000000002,128,168
760,221,0.2,118,161
761,224,0.25,124,152
762,243,0.30000000000000004,113,144
763,286,0.35000000000000003,96,118
764,281,0.4,95,124
765,301,0.45,88,111
766,314,0.5,69,117
767,329,0.55,71,100
768,363,0.6000000000000001,44,93
769,385,0.65,36,79
770,390,0.7000000000000001,44,66
771,393,0.75,41,66
772,418,0.8,30,52
773,420,0.8500000000000001,26,54
774,446,0.9,12,42
775,456,0.9500000000000001,16,28
776,471,1.0,4,25
777,161,0.0,138,201
778,190,0.05,121,189
779,187,0.1,130,183
780,213,0.15000000000000002,99,188
781,247,0.2,93,160
782,254,0.25,101,145
783,258,0.30000000000000004,104,138
784,275,0.35000000000000003,92,133
785,276,0.4,84,140
786,301,0.45,85,114
787,302,0.5,71,127
788,323,0.55,73,104
789,342,0.6000000000000001,67,91
790,372,0.65,51,77
791,376,0.7000000000000001,38,86
792,394,0.75,38,68
793,416,0.8,33,51
794,441,0.8500000000000001,20,39
795,436,0.9,18,46
796,447,0.9500000000000001,17,36
797,467,1.0,5,28
798,164,0.0,156,180
799,193,0.05,123,184
800,212,0.1,129,159
801,204,0.15000000000000002,117,179
802,209,0.2,122,169
803,252,0.25,102,146
804,254,0.30000000000000004,94,152
805,271,0.35000000000000003,84,145
806,286,0.4,71,143
807,268,0.45,99,133
808,330,0.5,62,108
809,330,0.55,78,92
810,358,0.6000000000000001,50,92
811,369,0.65,51,80
812,388,0.7000000000000001,50,62
813,398,0.75,45,57
814,399,0.8,40,61
815,424,0.8500000000000001,26,50
816,444,0.9,17,39
817,450,0.9500000000000001,10,40
818,464,1.0,10,26
819,164,0.0,147,189
820,194,0.05,137,169
821,186,0.1,132,182
822,203,0.15000000000000002,125,172
823,218,0.2,90,192
824,251,0.25,95,154
825,261,0.30000000000000004,90,149
826,270,0.35000000000000003,81,149
827,286,0.4,87,127
828,305,0.45,77,118
829,324,0.5,78,98
830,323,0.55,69,108
831,351,0.6000000000000001,60,89
832,366,0.65,54,80
833,379,0.7000000000000001,40,81
834,385,0.75,55,60
835,417,0.8,34,49
836,425,0.8500000000000001,30,45
837,450,0.9,16,34
838,459,0.9500000000000001,13,28
839,476,1.0,5,19
840,188,0.0,105,207
841,176,0.05,138,186
842,186,0.1,120,194
843,216,0.15000000000000002,108,176
844,233,0.2,117,150
845,254,0.25,104,142
846,237,0.30000000000000004,109,154
847,286,0.35000000000000003,89,125
848,301,0.4,74,125
849,312,0.45,67,121
850,335,0.5,54,111
851,339,0.55,59,102
852,334,0.6000000000000001,65,101
853,373,0.65,43,84
854,388,0.7000000000000001,33,79
855,404,0.75,38,58
856,413,0.8,30,57
857,422,0.8500000000000001,31,47
858,446,0.9,16,38
859,456,0.9500000000000001,20,24
860,477,1.0,5,18
861,161,0.0,133,206
862,189,0.05,139,172
863,189,0.1,130,181
864,220,0.15000000000000002,96,184
865,222,0.2,127,151
866,232,0.25,106,162
867,248,0.30000000000000004,89,163
868,258,0.35000000000000003,91,151
869,307,0.4,65,128
870,304,0.45,78,118
871,315,0.5,74,111
872,331,0.55,71,98
873,352,0.6000000000000001,68,80
874,374,0.65,46,80
875,380,0.7000000000000001,46,74
876,408,0.75,38,54
877,411,0.8,34,55
878,437,0.8500000000000001,18,45
879,445,0.9,27,28
880,465,0.9500000000000001,9,26
881,467,1.0,6,27
882,166,0.0,150,184
883,185,0.05,128,187
884,207,0.1,118,175
885,219,0.15000000000000002,123,158
886,213,0.2,115,172
887,237,0.25,107,156
888,262,0.30000000000000004,111,127
889,277,0.35000000000000003,91,132
890,286,0.4,84,130
891,311,0.45,83,106
892,307,0.5,77,116
893,334,0.55,65,101
894,364,0.6000000000000001,65,71
895,367,0.65,45,88
896,381,0.7000000000000001,38,81
897,393,0.75,40,67
898,414,0.8,36,50
899,418,0.8500000000000001,28,54
900,432,0.9,23,45
901,450,0.9500000000000001,7,43
902,472,1.0,4,24
903,163,0.0,146,191
904,179,0.05,138,183
905,200,0.1,127,173
906,207,0.15000000000000002,134,159
907,228,0.2,101,171
908,245,0.25,104,151
909,278,0.30000000000000004,91,131
910,257,0.35000000000000003,114,129
911,284,0.4,88,128
912,321,0.45,62,117
913,336,0.5,63,101
914,351,0.55,52,97
915,350,0.6000000000000001,62,88
916,380,0.65,46,74
917,388,0.7000000000000001,47,65
918,390,0.75,36,74
919,411,0.8,30,59
920,427,0.8500000000000001,22,51
921,439,0.9,20,41
922,453,0.9500000000000001,16,31
923,476,1.0,6,18
924,170,0.0,149,181
925,194,0.05,107,199
926,216,0.1,117,167
927,216,0.15000000000000002,114,170
928,232,0.2,109,159
929,251,0.25,107,142
930,253,0.30000000000000004,95,152
931,278,0.35000000000000003,92,130
932,287,0.4,89,124
933,316,0.45,80,104
934,336,0.5,67,97
935,331,0.55,49,120
936,339,0.6000000000000001,56,105
937,358,0.65,42,100
938,385,0.7000000000000001,36,79
939,378,0.75,36,86
940,405,0.8,45,50
941,420,0.8500000000000001,26,54
942,439,0.9,21,40
943,450,0.9500000000000001,16,34
944,484,1.0,2,14
945,147,0.0,143,210
946,182,0.05,135,183
947,198,0.1,130,172
948,208,0.15000000000000002,133,159
949,214,0.2,112,174
950,271,0.25,101,128
951,248,0.30000000000000004,110,142
952,298,0.35000000000000003,72,130
953,288,0.4,81,131
954,295,0.45,92,113
955,315,0.5,68,117
956,326,0.55,70,104
957,358,0.6000000000000001,58,84
958,365,0.65,48,87
959,371,0.7000000000000001,49,80
960,388,0.75,43,69
961,412,0.8,34,54
962,414,0.8500000000000001,26,60
963,428,0.9,29,43
964,447,0.9500000000000001,15,38
965,476,1.0,8,16
966,171,0.0,125,204
967,187,0.05,126,187
968,194,0.1,126,180
969,196,0.15000000000000002,118,186
970,226,0.2,104,170
971,229,0.25,92,179
972,272,0.30000000000000004,90,138
973,262,0.35000000000000003,84,154
974,285,0.4,90,125
975,310,0.45,81,109
976,348,0.5,62,90
977,345,0.55,60,95
978,346,0.6000000000000001,66,88
979,360,0.65,53,87
980,400,0.7000000000000001,41,59
981,381,0.75,49,70
982,408,0.8,29,63
983,419,0.8500000000000001,21,60
984,447,0.9,16,37
985,463,0.9500000000000001,9,28
986,482,1.0,5,13
987,160,0.0,158,182
988,170,0.05,124,206
989,192,0.1,134,174
990,203,0.15000000000000002,116,181
991,220,0.2,110,170
992,270,0.25,84,146
993,263,0.30000000000000004,94,143
994,272,0.35000000000000003,95,133
995,292,0.4,93,115
996,308,0.45,79,113
997,313,0.5,64,123
998,337,0.55,72,91
999,359,0.6000000000000001,59,82
1000,357,0.65,52,91
1001,362,0.7000000000000001,63,75
1002,394,0.75,45,61
1003,410,0.8,29,61
1004,426,0.8500000000000001,22,52
1005,435,0.9,22,43
1006,445,0.9500000000000001,12,43
1007,475,1.0,2,23
1008,174,0.0,140,186
1009,190,0.05,118,192
1010,201,0.1,126,173
1011,211,0.15000000000000002,114,175
1012,217,0.2,118,165
1013,226,0.25,109,165
1014,283,0.30000000000000004,79,138
1015,289,0.35000000000000003,87,124
1016,295,0.4,97,108
1017,314,0.45,65,121
1018,320,0.5,83,97
1019,320,0.55,79,101
