,Alive,BH_ratio,Dead,Trans
290,418,0.8500000000000001,27,55
291,435,0.9,18,47
292,450,0.9500000000000001,17,33
293,477,1.0,8,15
294,166,0.0,144,190
295,188,0.05,104,208
296,208,0.1,124,168
297,214,0.15000000000000002,123,163
298,223,0.2,104,173
299,250,0.25,108,142
300,250,0.30000000000000004,98,152
301,263,0.35000000000000003,91,146
302,289,0.4,89,122
303,287,0.45,87,126
304,299,0.5,80,121
305,324,0.55,74,102
306,358,0.6000000000000001,56,86
307,353,0.65,49,98
308,366,0.7000000000000001,58,76
309,411,0.75,44,45
310,411,0.8,25,64
311,432,0.8500000000000001,20,48
312,431,0.9,23,46
313,455,0.9500000000000001,18,27
314,479,1.0,5,16
315,153,0.0,143,204
316,165,0.05,138,197
317,187,0.1,133,180
318,218,0.15000000000000002,128,154
319,220,0.2,102,178
320,257,0.25,91,152
321,263,0.30000000000000004,103,134
322,290,0.35000000000000003,82,128
323,283,0.4,94,123
324,307,0.45,67,126
325,313,0.5,70,117
326,325,0.55,65,110
327,333,0.6000000000000001,75,92
328,363,0.65,57,80
329,387,0.7000000000000001,41,72
330,404,0.75,30,66
331,410,0.8,25,65
332,432,0.8500000000000001,26,42
333,442,0.9,22,36
334,452,0.9500000000000001,17,31
335,466,1.0,9,25
336,172,0.0,130,198
337,177,0.05,139,184
338,191,0.1,132,177
339,225,0.15000000000000002,106,169
340,230,0.2,113,157
341,231,0.25,99,170
342,236,0.30000000000000004,105,159
343,271,0.35000000000000003,91,138
344,271,0.4,84,145
345,308,0.45,82,110
346,322,0.5,67,111
347,330,0.55,60,110
348,346,0.6000000000000001,62,92
349,380,0.65,46,74
350,380,0.7000000000000001,48,72
351,382,0.75,46,72
352,393,0.8,29,78
353,432,0.8500000000000001,26,42
354,453,0.9,17,30
355,454,0.9500000000000001,15,31
356,471,1.0,5,24
357,181,0.0,117,202
358,186,0.05,125,189
359,199,0.1,104,197
360,194,0.15000000000000002,121,185
361,235,0.2,107,158
362,237,0.25,108,155
363,266,0.30000000000000004,105,129
364,300,0.35000000000000003,81,119
365,306,0.4,73,121
366,303,0.45,74,123
367,332,0.5,63,105
368,323,0.55,66,111
369,356,0.6000000000000001,41,103
370,366,0.65,58,76
371,371,0.7000000000000001,41,88
372,399,0.75,39,62
373,414,0.8,33,53
374,420,0.8500000000000001,20,60
375,435,0.9,22,43
376,451,0.9500000000000001,14,35
377,465,1.0,8,27
378,162,0.0,138,200
379,167,0.05,113,220
380,195,0.1,118,187
381,211,0.15000000000000002,118,171
382,238,0.2,104,158
383,241,0.25,117,142
384,277,0.30000000000000004,94,129
385,266,0.35000000000000003,90,144
386,301,0.4,77,122
387,299,0.45,70,131
388,322,0.5,73,105
389,341,0.55,60,99
390,343,0.6000000000000001,52,105
391,364,0.65,49,87
392,387,0.7000000000000001,52,61
393,394,0.75,35,71
394,405,0.8,28,67
395,429,0.8500000000000001,28,43
396,433,0.9,22,45
397,453,0.9500000000000001,11,36
398,462,1.0,10,28
399,147,0.0,135,218
400,175,0.05,142,183
401,185,0.1,135,180
402,202,0.15000000000000002,125,173
403,222,0.2,101,177
404,246,0.25,107,147
405,263,0.30000000000000004,97,140
406,266,0.35000000000000003,91,143
407,298,0.4,85,117
408,305,0.45,72,123
409,315,0.5,78,107
410,351,0.55,66,83
411,359,0.6000000000000001,52,89
412,360,0.65,55,85
413,370,0.7000000000000001,46,84
414,406,0.75,41,53
415,417,0.8,22,61
416,443,0.8500000000000001,27,30
417,433,0.9,15,52
418,459,0.9500000000000001,13,28
419,468,1.0,10,22
420,165,0.0,133,202
421,184,0.05,136,180
422,197,0.1,112,191
423,200,0.15000000000000002,127,173
424,248,0.2,117,135
425,270,0.25,101,129
426,249,0.30000000000000004,98,153
427,263,0.35000000000000003,90,147
428,293,0.4,86,121
429,321,0.45,72,107
430,321,0.5,73,106
431,321,0.55,76,103
432,350,0.6000000000000001,42,108
433,374,0.65,47,79
434,393,0.7000000000000001,43,64
435,405,0.75,30,65
436,418,0.8,29,53
437,414,0.8500000000000001,27,59
438,443,0.9,19,38
439,458,0.9500000000000001,9,33
440,477,1.0,4,19
441,131,0.0,162,207
442,179,0.05,126,195
443,200,0.1,124,176
444,189,0.15000000000000002,135,176
445,224,0.2,109,167
446,259,0.25,99,142
447,250,0.30000000000000004,102,148
448,257,0.35000000000000003,105,138
449,300,0.4,85,115
450,301,0.45,77,122
451,326,0.5,73,101
452,342,0.55,63,95
453,354,0.6000000000000001,50,96
454,366,0.65,59,75
455,378,0.7000000000000001,51,71
456,387,0.75,45,68
457,407,0.8,27,66
458,420,0.8500000000000001,33,47
459,435,0.9,25,40
460,449,0.9500000000000001,17,34
461,468,1.0,7,25
462,174,0.0,132,194
463,169,0.05,131,200
464,197,0.1,126,177
465,195,0.15000000000000002,125,180
466,221,0.2,117,162
467,241,0.25,108,151
468,255,0.30000000000000004,84,161
469,282,0.35000000000000003,87,131
470,283,0.4,88,129
471,309,0.45,79,112
472,321,0.5,86,93
473,336,0.55,63,101
474,344,0.6000000000000001,61,95
475,369,0.65,44,87
476,374,0.7000000000000001,42,84
477,395,0.75,33,72
478,398,0.8,29,73
479,418,0.8500000000000001,27,55
480,435,0.9,18,47
481,450,0.9500000000000001,17,33
482,477,1.0,8,15
483,166,0.0,144,190
484,188,0.05,104,208
485,208,0.1,124,168
486,214,0.15000000000000002,123,163
487,223,0.2,104,173
488,250,0.25,108,142
489,250,0.30000000000000004,98,152
490,263,0.35000000000000003,91,146
491,289,0.4,89,122
492,287,0.45,87,126
493,299,0.5,80,121
494,324,0.55,74,102
495,358,0.6000000000000001,56,86
496,353,0.65,49,98
497,366,0.7000000000000001,58,76
498,411,0.75,44,45
499,411,0.8,25,64
500,432,0.8500000000000001,20,48
501,431,0.9,23,46
502,455,0.9500000000000001,18,27
503,479,1.0,5,16
504,153,0.0,143,204
505,165,0.05,138,197
506,187,0.1,133,180
507,218,0.15000000000000002,128,154
508,220,0.2,102,178
509,257,0.25,91,152
510,263,0.30000000000000004,103,134
511,290,0.35000000000000003,82,128
512,283,0.4,94,123
513,307,0.45,67,126
514,313,0.5,70,117
515,325,0.55,65,110
516,333,0.6000000000000001,75,92
517,363,0.65,57,80
518,387,0.7000000000000001,41,72
519,404,0.75,30,66
520,410,0.8,25,65
521,432,0.8500000000000001,26,42
522,442,0.9,22,36
523,452,0.9500000000000001,17,31
524,466,1.0,9,25
525,172,0.0,130,198
526,177,0.05,139,184
527,191,0.1,132,177
528,225,0.15000000000000002,106,169
529,230,0.2,113,157
530,231,0.25,99,170
531,236,0.30000000000000004,105,159
532,271,0.35000000000000003,91,138
533,271,0.4,84,145
534,308,0.45,82,110
535,322,0.5,67,111
536,330,0.55,60,110
537,346,0.6000000000000001,62,92
538,380,0.65,46,74
539,380,0.7000000000000001,48,72
540,402,0.75,36,62
541,419,0.8,34,47
542,433,0.8500000000000001,23,44
543,439,0.9,21,40
544,456,0.9500000000000001,14,30
545,475,1.0,8,17
546,150,0.0,154,196
547,167,0.05,142,191
548,205,0.1,110,185
549,212,0.15000000000000002,111,177
550,250,0.2,94,156
551,235,0.25,101,164
552,248,0.30000000000000004,113,139
553,265,0.35000000000000003,104,131
554,281,0.4,87,132
555,318,0.45,80,102
556,322,0.5,69,109
557,326,0.55,70,104
558,343,0.6000000000000001,60,97
559,365,0.65,55,80
560,381,0.7000000000000001,40,79
561,399,0.75,41,60
562,411,0.8,35,54
563,423,0.8500000000000001,24,53
564,439,0.9,18,43
565,462,0.9500000000000001,12,26
566,471,1.0,9,20
567,146,0.0,165,189
568,193,0.05,122,185
569,207,0.1,132,161
570,204,0.15000000000000002,127,169
571,229,0.2,107,164
572,254,0.25,99,147
573,257,0.30000000000000004,97,146
574,280,0.35000000000000003,96,124
575,298,0.4,87,115
576,302,0.45,66,132
577,323,0.5,58,119
578,336,0.55,49,115
579,354,0.6000000000000001,64,82
580,366,0.65,54,80
581,370,0.7000000000000001,39,91
582,389,0.75,38,73
583,418,0.8,25,57
584,423,0.8500000000000001,33,44
585,445,0.9,18,37
586,459,0.9500000000000001,12,29
587,473,1.0,11,16
588,166,0.0,132,202
589,170,0.05,137,193
590,199,0.1,128,173
591,213,0.15000000000000002,126,161
592,207,0.2,119,174
593,247,0.25,91,162
594,257,0.30000000000000004,94,149
595,275,0.35000000000000003,90,135
596,296,0.4,83,121
597,310,0.45,92,98
598,310,0.5,81,109
599,337,0.55,54,109
600,342,0.6000000000000001,51,107
601,353,0.65,51,96
602,401,0.7000000000000001,37,62
603,390,0.75,50,60
604,412,0.8,25,63
605,430,0.8500000000000001,26,44
606,439,0.9,16,45
607,465,0.9500000000000001,5,30
608,477,1.0,6,17
609,180,0.0,123,197
610,181,0.05,138,181
611,183,0.1,133,184
612,218,0.15000000000000002,121,161
613,211,0.2,104,185
614,251,0.25,99,150
615,238,0.30000000000000004,118,144
616,286,0.35000000000000003,86,128
617,284,0.4,92,124
618,300,0.45,95,105
619,329,0.5,73,98
620,335,0.55,52,113
621,347,0.6000000000000001,56,97
622,371,0.65,52,77
623,382,0.7000000000000001,45,73
624,402,0.75,45,53
625,416,0.8,28,56
626,427,0.8500000000000001,27,46
627,438,0.9,27,35
628,448,0.9500000000000001,10,42
629,472,1.0,6,22
630,155,0.0,153,192
631,172,0.05,140,188
632,201,0.1,117,182
633,232,0.15000000000000002,104,164
634,224,0.2,129,147
635,237,0.25,91,172
636,256,0.30000000000000004,88,156
637,272,0.35000000000000003,89,139
638,289,0.4,96,115
639,313,0.45,75,112
640,338,0.5,64,98
641,354,0.55,63,83
642,349,0.6000000000000001,62,89
643,355,0.65,68,77
644,365,0.7000000000000001,46,89
645,394,0.75,45,61
646,409,0.8,36,55
647,420,0.8500000000000001,31,49
648,438,0.9,27,35
649,456,0.9500000000000001,13,31
650,470,1.0,7,23
651,174,0.0,150,176
652,180,0.05,139,181
653,191,0.1,121,188
654,213,0.15000000000000002,118,169
655,234,0.2,94,172
656,237,0.25,118,145
657,246,0.30000000000000004,106,148
658,264,0.35000000000000003,97,139
659,288,0.4,93,119
660,317,0.45,83,100
661,322,0.5,67,111
662,331,0.55,74,95
663,338,0.6000000000000001,65,97
664,359,0.65,59,82
665,388,0.7000000000000001,35,77
666,401,0.75,40,59
667,396,0.8,42,62
668,433,0.8500000000000001,34,33
669,455,0.9,15,30
670,465,0.9500000000000001,14,21
671,469,1.0,4,27
672,185,0.0,133,182
673,177,0.05,115,208
674,200,0.1,131,169
675,205,0.15000000000000002,116,179
676,229,0.2,131,140
677,246,0.25,104,150
678,268,0.30000000000000004,84,148
679,267,0.35000000000000003,93,140
680,290,0.4,86,124
681,308,0.45,70,122
682,314,0.5,73,113
683,333,0.55,52,115
684,361,0.6000000000000001,58,81
685,350,0.65,62,88
686,365,0.7000000000000001,44,91
687,387,0.75,44,69
688,410,0.8,29,61
689,433,0.8500000000000001,18,49
690,445,0.9,21,34
691,454,0.9500000000000001,14,32
692,474,1.0,5,21
693,143,0.0,147,210
694,189,0.05,140,171
695,196,0.1,135,169
696,222,0.15000000000000002,102,176
697,223,0.2,119,158
698,254,0.25,100,146
699,238,0.30000000000000004,109,153
700,285,0.35000000000000003,76,139
701,278,0.4,90,132
702,313,0.45,78,109
703,304,0.5,86,110
704,351,0.55,57,92
705,354,0.6000000000000001,54,92
706,353,0.65,58,89
707,386,0.7000000000000001,42,72
708,395,0.75,42,63
709,422,0.8,31,47
710,421,0.8500000000000001,26,53
711,433,0.9,17,50
712,449,0.9500000000000001,12,39
713,463,1.0,9,28
714,156,0.0,144,200
715,178,0.05,135,187
716,215,0.1,113,172
717,202,0.15000000000000002,117,181
718,245,0.2,115,140
719,240,0.25,107,153
720,262,0.30000000000000004,106,132
721,264,0.35000000000000003,93,143
722,275,0.4,86,139
723,313,0.45,74,113
724,312,0.5,72,116
725,339,0.55,50,111
726,369,0.6000000000000001,61,70
727,367,0.65,63,70
728,358,0.7000000000000001,58,84
729,395,0.75,36,69
730,410,0.8,36,54
731,412,0.8500000000000001,37,51
732,438,0.9,18,44
733,463,0.9500000000000001,5,32
734,481,1.0,4,15
735,143,0.0,148,209
736,191,0.05,131,178
737,179,0.1,123,198
738,221,0.15000000000000002,121,158
739,225,0.2,108,167
740,267,0.25,86,147
741,259,0.30000000000000004,102,139
742,283,0.35000000000000003,89,128
743,298,0.4,88,114
744,312,0.45,72,116
745,323,0.5,69,108
746,326,0.55,70,104
747,362,0.6000000000000001,61,77
748,357,0.65,54,89
749,398,0.7000000000000001,36,66
750,398,0.75,28,74
751,418,0.8,27,55
752,424,0.8500000000000001,29,47
753,440,0.9,18,42
754,454,0.9500000000000001,13,33
755,469,1.0,7,24
756,146,0.0,165,189
757,193,0.05,122,185
758,207,0.1,132,161
759,204,0.15000000000000002,127,169
760,229,0.2,107,164
761,254,0.25,99,147
762,257,0.30000000000000004,97,146
763,280,0.35000000000000003,96,124
764,298,0.4,87,115
765,302,0.45,66,132
766,323,0.5,58,119
767,336,0.55,49,115
768,354,0.6000000000000001,64,82
769,366,0.65,54,80
770,370,0.7000000000000001,39,91
771,389,0.75,38,73
772,418,0.8,25,57
773,423,0.8500000000000001,33,44
774,445,0.9,18,37
775,459,0.9500000000000001,12,29
776,473,1.0,11,16
777,166,0.0,132,202
778,170,0.05,137,193
779,199,0.1,128,173
780,213,0.15000000000000002,126,161
781,207,0.2,119,174
782,247,0.25,91,162
783,272,0.30000000000000004,102,126
784,277,0.35000000000000003,76,147
785,281,0.4,94,125
786,294,0.45,78,128
787,315,0.5,78,107
788,330,0.55,66,104
789,355,0.6000000000000001,49,96
790,381,0.65,43,76
791,383,0.7000000000000001,43,74
792,390,0.75,50,60
793,419,0.8,34,47
794,436,0.8500000000000001,20,44
795,439,0.9,18,43
796,444,0.9500000000000001,12,44
797,465,1.0,5,30
798,153,0.0,145,202
799,176,0.05,130,194
800,217,0.1,115,168
801,210,0.15000000000000002,112,178
802,210,0.2,118,172
803,248,0.25,106,146
804,273,0.30000000000000004,94,133
805,253,0.35000000000000003,102,145
806,273,0.4,90,137
807,288,0.45,99,113
808,317,0.5,72,111
809,322,0.55,70,108
810,344,0.6000000000000001,57,99
811,354,0.65,47,99
812,399,0.7000000000000001,40,61
813,388,0.75,38,74
814,402,0.8,43,55
815,422,0.8500000000000001,17,61
816,443,0.9,23,34
817,460,0.9500000000000001,13,27
818,469,1.0,4,27
819,169,0.0,140,191
820,206,0.05,131,163
821,190,0.1,119,191
822,208,0.15000000000000002,115,177
823,219,0.2,100,181
824,258,0.25,97,145
825,254,0.30000000000000004,101,145
826,273,0.35000000000000003,94,133
827,274,0.4,84,142
828,302,0.45,80,118
829,316,0.5,69,115
830,354,0.55,52,94
831,334,0.6000000000000001,73,93
832,365,0.65,51,84
833,393,0.7000000000000001,49,58
834,395,0.75,34,71
835,431,0.8,22,47
836,430,0.8500000000000001,28,42
837,439,0.9,24,37
838,444,0.9500000000000001,15,41
839,461,1.0,7,32
840,172,0.0,141,187
841,199,0.05,132,169
842,203,0.1,129,168
843,210,0.15000000000000002,131,159
844,202,0.2,123,175
845,248,0.25,102,150
846,276,0.30000000000000004,90,134
847,272,0.35000000000000003,101,127
848,309,0.4,63,128
849,304,0.45,74,122
850,309,0.5,74,117
851,341,0.55,62,97
852,343,0.6000000000000001,81,76
853,369,0.65,47,84
854,373,0.7000000000000001,53,74
855,393,0.75,42,65
856,420,0.8,22,58
857,420,0.8500000000000001,28,52
858,434,0.9,23,43
859,451,0.9500000000000001,13,36
860,480,1.0,3,17
861,165,0.0,142,193
862,182,0.05,138,180
863,209,0.1,108,183
864,188,0.15000000000000002,123,189
865,227,0.2,123,150
866,248,0.25,123,129
867,264,0.30000000000000004,89,147
868,273,0.35000000000000003,86,141
869,304,0.4,79,117
870,297,0.45,67,136
871,305,0.5,75,120
872,334,0.55,79,87
873,360,0.6000000000000001,56,84
874,359,0.65,56,85
875,359,0.7000000000000001,62,79
876,395,0.75,40,65
877,404,0.8,33,63
878,431,0.8500000000000001,22,47
879,436,0.9,28,36
880,452,0.9500000000000001,17,31
881,463,1.0,10,27
882,172,0.0,150,178
883,185,0.05,136,179
884,203,0.1,114,183
885,216,0.15000000000000002,109,175
886,223,0.2,118,159
887,248,0.25,95,157
888,253,0.30000000000000004,99,148
889,264,0.35000000000000003,92,144
890,296,0.4,75,129
891,295,0.45,89,116
892,306,0.5,92,102
893,334,0.55,68,98
894,330,0.6000000000000001,62,108
895,372,0.65,46,82
896,391,0.7000000000000001,47,62
897,389,0.75,47,64
898,415,0.8,27,58
899,433,0.8500000000000001,18,49
900,445,0.9,18,37
901,453,0.9500000000000001,20,27
902,460,1.0,7,33
903,187,0.0,124,189
904,166,0.05,136,198
905,190,0.1,115,195
906,232,0.15000000000000002,106,162
907,237,0.2,104,159
908,239,0.25,95,166
909,240,0.30000000000000004,99,161
910,266,0.35000000000000003,101,133
911,287,0.4,84,129
912,319,0.45,78,103
913,311,0.5,79,110
914,341,0.55,55,104
915,348,0.6000000000000001,57,95
916,356,0.65,52,92
917,372,0.7000000000000001,42,86
918,400,0.75,30,70
919,410,0.8,31,59
920,434,0.8500000000000001,24,42
921,434,0.9,26,40
922,454,0.9500000000000001,9,37
923,467,1.0,7,26
924,165,0.0,138,197
925,183,0.05,121,196
926,193,0.1,133,174
927,221,0.15000000000000002,119,160
928,214,0.2,115,171
929,239,0.25,114,147
930,264,0.30000000000000004,98,138
931,249,0.35000000000000003,108,143
932,301,0.4,83,116
933,309,0.45,82,109
934,343,0.5,70,87
935,338,0.55,66,96
936,357,0.6000000000000001,55,88
937,362,0.65,53,85
938,379,0.7000000000000001,48,73
939,402,0.75,32,66
940,412,0.8,26,62
941,426,0.8500000000000001,19,55
942,445,0.9,21,34
943,458,0.9500000000000001,9,33
944,472,1.0,7,21
945,175,0.0,138,187
946,177,0.05,140,183
947,194,0.1,118,188
948,199,0.15000000000000002,123,178
949,241,0.2,102,157
950,250,0.25,98,152
951,240,0.30000000000000004,81,179
952,258,0.35000000000000003,91,151
953,289,0.4,95,116
954,298,0.45,76,126
955,316,0.5,71,113
956,342,0.55,50,108
957,345,0.6000000000000001,72,83
958,365,0.65,44,91
959,369,0.7000000000000001,63,68
960,395,0.75,40,65
961,408,0.8,30,62
962,427,0.8500000000000001,26,47
963,430,0.9,20,50
964,457,0.9500000000000001,15,28
965,482,1.0,4,14
966,162,0.0,136,202
967,176,0.05,115,209
968,205,0.1,120,175
969,198,0.15000000000000002,119,183
970,227,0.2,94,179
971,245,0.25,103,152
972,247,0.30000000000000004,97,156
973,279,0.35000000000000003,87,134
974,279,0.4,79,142
975,300,0.45,82,118
976,327,0.5,71,102
977,336,0.55,57,107
978,344,0.6000000000000001,62,94
979,351,0.65,63,86
980,372,0.7000000000000001,55,73
981,403,0.75,38,59
982,403,0.8,29,68
983,423,0.8500000000000001,32,45
984,438,0.9,27,35
985,455,0.9500000000000001,10,35
986,477,1.0,5,18
987,171,0.0,125,204
988,185,0.05,136,179
989,224,0.1,117,159
990,214,0.15000000000000002,131,155
991,253,0.2,95,152
992,234,0.25,113,153
993,258,0.30000000000000004,92,150
994,273,0.35000000000000003,94,133
995,290,0.4,84,126
996,304,0.45,71,125
997,339,0.5,59,102
998,349,0.55,67,84
999,349,0.6000000000000001,64,87
1000,361,0.65,56,83
1001,382,0.7000000000000001,52,66
1002,390,0.75,40,70
1003,408,0.8,31,61
1004,416,0.8500000000000001,27,57
1005,448,0.9,22,30
1006,453,0.9500000000000001,12,35
1007,466,1.0,8,26
1008,163,0.0,157,180
1009,163,0.05,153,184
1010,196,0.1,121,183
1011,212,0.15000000000000002,104,184
1012,230,0.2,123,147
1013,235,0.25,95,170
1014,241,0.30000000000000004,108,151
1015,272,0.35000000000000003,88,140
1016,299,0.4,91,110
1017,319,0.45,68,113
1018,317,0.5,89,94
1019,344,0.55,57,99
