,Alive,BH_ratio,Dead,Trans
268,393,0.8,49,58
269,423,0.8500000000000001,25,52
270,455,0.9,16,29
271,461,0.9500000000000001,9,30
272,468,1.0,7,25
273,168,0.0,133,199
274,181,0.05,129,190
275,207,0.1,137,156
276,206,0.15000000000000002,107,187
277,242,0.2,97,161
278,253,0.25,108,139
279,250,0.30000000000000004,98,152
280,282,0.35000000000000003,85,133
281,294,0.4,95,111
282,300,0.45,96,104
283,311,0.5,85,104
284,339,0.55,54,107
285,345,0.6000000000000001,67,88
286,368,0.65,62,70
287,377,0.7000000000000001,40,83
288,383,0.75,39,78
289,414,0.8,25,61
290,424,0.8500000000000001,27,49
291,448,0.9,17,35
292,460,0.9500000000000001,8,32
293,478,1.0,5,17
294,171,0.0,148,181
295,183,0.05,112,205
296,205,0.1,122,173
297,222,0.15000000000000002,119,159
298,238,0.2,95,167
299,240,0.25,99,161
300,267,0.30000000000000004,88,145
301,272,0.35000000000000003,89,139
302,291,0.4,74,135
303,305,0.45,66,129
304,321,0.5,64,115
305,335,0.55,70,95
306,352,0.6000000000000001,47,101
307,357,0.65,53,90
308,380,0.7000000000000001,48,72
309,407,0.75,29,64
310,397,0.8,38,65
311,423,0.8500000000000001,29,48
312,444,0.9,15,41
313,443,0.9500000000000001,13,44
314,474,1.0,5,21
315,193,0.0,122,185
316,179,0.05,135,186
317,189,0.1,136,175
318,217,0.15000000000000002,120,163
319,221,0.2,112,167
320,244,0.25,102,154
321,262,0.30000000000000004,101,137
322,278,0.35000000000000003,83,139
323,301,0.4,77,122
324,313,0.45,80,107
325,316,0.5,71,113
326,327,0.55,65,108
327,355,0.6000000000000001,56,89
328,370,0.65,50,80
329,384,0.7000000000000001,39,77
330,388,0.75,43,69
331,417,0.8,27,56
332,408,0.8500000000000001,34,58
333,442,0.9,21,37
334,468,0.9500000000000001,8,24
335,475,1.0,4,21
336,155,0.0,146,199
337,186,0.05,121,193
338,204,0.1,123,173
339,219,0.15000000000000002,115,166
340,228,0.2,114,158
341,241,0.25,116,143
342,253,0.30000000000000004,112,135
343,259,0.35000000000000003,102,139
344,275,0.4,97,128
345,303,0.45,65,132
346,299,0.5,77,124
347,326,0.55,69,105
348,354,0.6000000000000001,59,87
349,363,0.65,53,84
350,375,0.7000000000000001,50,75
351,403,0.75,31,66
352,407,0.8,31,62
353,424,0.8500000000000001,25,51
354,443,0.9,17,40
355,457,0.9500000000000001,12,31
356,475,1.0,6,19
357,146,0.0,127,227
358,183,0.05,137,180
359,206,0.1,114,180
360,234,0.15000000000000002,99,167
361,243,0.2,110,147
362,235,0.25,122,143
363,262,0.30000000000000004,95,143
364,256,0.35000000000000003,87,157
365,286,0.4,86,128
366,299,0.45,75,126
367,317,0.5,74,109
368,336,0.55,67,97
369,348,0.6000000000000001,56,96
370,358,0.65,66,76
371,360,0.7000000000000001,50,90
372,400,0.75,28,72
373,419,0.8,35,46
374,420,0.8500000000000001,21,59
375,446,0.9,11,43
376,446,0.9500000000000001,13,41
377,476,1.0,2,22
378,181,0.0,123,196
379,173,0.05,135,192
380,197,0.1,127,176
381,203,0.15000000000000002,115,182
382,219,0.2,115,166
383,213,0.25,119,168
384,246,0.30000000000000004,104,150
385,293,0.35000000000000003,80,127
386,283,0.4,93,124
387,307,0.45,76,117
388,321,0.5,68,111
389,333,0.55,70,97
390,342,0.6000000000000001,58,100
391,358,0.65,58,84
392,372,0.7000000000000001,43,85
393,376,0.75,46,78
394,418,0.8,36,46
395,431,0.8500000000000001,22,47
396,432,0.9,24,44
397,443,0.9500000000000001,19,38
398,471,1.0,7,22
399,145,0.0,157,198
400,174,0.05,143,183
401,213,0.1,123,164
402,209,0.15000000000000002,126,165
403,231,0.2,99,170
404,272,0.25,101,127
405,264,0.30000000000000004,93,143
406,276,0.35000000000000003,96,128
407,296,0.4,81,123
408,312,0.45,77,111
409,301,0.5,79,120
410,346,0.55,54,100
411,365,0.6000000000000001,48,87
412,346,0.65,58,96
413,384,0.7000000000000001,45,71
414,391,0.75,38,71
415,424,0.8,21,55
416,415,0.8500000000000001,27,58
417,445,0.9,21,34
418,458,0.9500000000000001,12,30
419,474,1.0,9,17
420,164,0.0,141,195
421,192,0.05,127,181
422,192,0.1,123,185
423,213,0.15000000000000002,99,188
424,210,0.2,118,172
425,228,0.25,102,170
426,259,0.30000000000000004,90,151
427,277,0.35000000000000003,93,130
428,293,0.4,77,130
429,298,0.45,78,124
430,327,0.5,74,99
431,316,0.55,86,98
432,350,0.6000000000000001,58,92
433,355,0.65,57,88
434,383,0.7000000000000001,37,80
435,392,0.75,44,64
436,416,0.8,28,56
437,415,0.8500000000000001,21,64
438,426,0.9,24,50
439,447,0.9500000000000001,15,38
440,469,1.0,6,25
441,172,0.0,144,184
442,182,0.05,122,196
443,200,0.1,117,183
444,215,0.15000000000000002,121,164
445,232,0.2,112,156
446,228,0.25,123,149
447,267,0.30000000000000004,89,144
448,248,0.35000000000000003,103,149
449,298,0.4,83,119
450,284,0.45,89,127
451,319,0.5,69,112
452,355,0.55,45,100
453,347,0.6000000000000001,66,87
454,374,0.65,46,80
455,375,0.7000000000000001,51,74
456,399,0.75,39,62
457,393,0.8,49,58
458,423,0.8500000000000001,25,52
459,455,0.9,16,29
460,461,0.9500000000000001,9,30
461,468,1.0,7,25
462,168,0.0,133,199
463,181,0.05,129,190
464,207,0.1,137,156
465,206,0.15000000000000002,107,187
466,242,0.2,97,161
467,253,0.25,108,139
468,250,0.30000000000000004,98,152
469,282,0.35000000000000003,85,133
470,294,0.4,95,111
471,300,0.45,96,104
472,311,0.5,85,104
473,339,0.55,54,107
474,345,0.6000000000000001,67,88
475,368,0.65,62,70
476,377,0.7000000000000001,40,83
477,383,0.75,39,78
478,414,0.8,25,61
479,424,0.8500000000000001,27,49
480,448,0.9,17,35
481,460,0.9500000000000001,8,32
482,478,1.0,5,17
483,171,0.0,148,181
484,183,0.05,112,205
485,205,0.1,122,173
486,222,0.15000000000000002,119,159
487,238,0.2,95,167
488,240,0.25,99,161
489,267,0.30000000000000004,88,145
490,272,0.35000000000000003,89,139
491,291,0.4,74,135
492,305,0.45,66,129
493,321,0.5,64,115
494,335,0.55,70,95
495,352,0.6000000000000001,47,101
496,357,0.65,53,90
497,380,0.7000000000000001,48,72
498,407,0.75,29,64
499,397,0.8,38,65
500,423,0.8500000000000001,29,48
501,444,0.9,15,41
502,443,0.9500000000000001,13,44
503,474,1.0,5,21
504,193,0.0,122,185
505,179,0.05,135,186
506,189,0.1,136,175
507,217,0.15000000000000002,120,163
508,221,0.2,112,167
509,244,0.25,102,154
510,262,0.30000000000000004,101,137
511,278,0.35000000000000003,83,139
512,301,0.4,77,122
513,313,0.45,80,107
514,316,0.5,71,113
515,327,0.55,65,108
516,355,0.6000000000000001,56,89
517,370,0.65,50,80
518,384,0.7000000000000001,39,77
519,388,0.75,43,69
520,417,0.8,27,56
521,408,0.8500000000000001,34,58
522,442,0.9,21,37
523,468,0.9500000000000001,8,24
524,475,1.0,4,21
525,155,0.0,146,199
526,186,0.05,121,193
527,204,0.1,123,173
528,219,0.15000000000000002,115,166
529,228,0.2,114,158
530,241,0.25,116,143
531,253,0.30000000000000004,112,135
532,259,0.35000000000000003,102,139
533,275,0.4,97,128
534,303,0.45,65,132
535,299,0.5,77,124
536,326,0.55,69,105
537,354,0.6000000000000001,59,87
538,363,0.65,53,84
539,375,0.7000000000000001,50,75
540,392,0.75,42,66
541,410,0.8,35,55
542,434,0.8500000000000001,20,46
543,437,0.9,15,48
544,449,0.9500000000000001,9,42
545,470,1.0,5,25
546,160,0.0,152,188
547,186,0.05,129,185
548,180,0.1,136,184
549,194,0.15000000000000002,113,193
550,238,0.2,123,139
551,230,0.25,105,165
552,277,0.30000000000000004,90,133
553,281,0.35000000000000003,100,119
554,280,0.4,101,119
555,298,0.45,82,120
556,322,0.5,65,113
557,334,0.55,62,104
558,349,0.6000000000000001,53,98
559,365,0.65,52,83
560,389,0.7000000000000001,41,70
561,400,0.75,35,65
562,416,0.8,25,59
563,419,0.8500000000000001,26,55
564,444,0.9,24,32
565,461,0.9500000000000001,12,27
566,472,1.0,7,21
567,163,0.0,148,189
568,173,0.05,126,201
569,221,0.1,116,163
570,218,0.15000000000000002,114,168
571,223,0.2,118,159
572,227,0.25,121,152
573,262,0.30000000000000004,99,139
574,270,0.35000000000000003,101,129
575,282,0.4,85,133
576,296,0.45,72,132
577,332,0.5,74,94
578,338,0.55,54,108
579,370,0.6000000000000001,56,74
580,362,0.65,52,86
581,386,0.7000000000000001,50,64
582,385,0.75,49,66
583,411,0.8,27,62
584,405,0.8500000000000001,34,61
585,442,0.9,16,42
586,456,0.9500000000000001,15,29
587,477,1.0,4,19
588,166,0.0,135,199
589,185,0.05,136,179
590,179,0.1,141,180
591,200,0.15000000000000002,113,187
592,232,0.2,114,154
593,234,0.25,104,162
594,249,0.30000000000000004,78,173
595,272,0.35000000000000003,79,149
596,299,0.4,79,122
597,299,0.45,91,110
598,308,0.5,87,105
599,336,0.55,62,102
600,366,0.6000000000000001,54,80
601,375,0.65,37,88
602,378,0.7000000000000001,44,78
603,372,0.75,55,73
604,413,0.8,25,62
605,430,0.8500000000000001,17,53
606,444,0.9,18,38
607,453,0.9500000000000001,8,39
608,475,1.0,8,17
609,151,0.0,138,211
610,163,0.05,137,200
611,186,0.1,129,185
612,206,0.15000000000000002,118,176
613,232,0.2,123,145
614,257,0.25,101,142
615,258,0.30000000000000004,99,143
616,286,0.35000000000000003,90,124
617,293,0.4,81,126
618,304,0.45,91,105
619,325,0.5,72,103
620,321,0.55,67,112
621,351,0.6000000000000001,60,89
622,368,0.65,41,91
623,377,0.7000000000000001,48,75
624,411,0.75,34,55
625,408,0.8,36,56
626,428,0.8500000000000001,23,49
627,433,0.9,23,44
628,459,0.9500000000000001,16,25
629,481,1.0,7,12
630,169,0.0,128,203
631,189,0.05,112,199
632,215,0.1,113,172
633,189,0.15000000000000002,142,169
634,232,0.2,111,157
635,258,0.25,89,153
636,277,0.30000000000000004,95,128
637,266,0.35000000000000003,89,145
638,290,0.4,91,119
639,296,0.45,93,111
640,318,0.5,72,110
641,331,0.55,66,103
642,346,0.6000000000000001,68,86
643,360,0.65,52,88
644,381,0.7000000000000001,55,64
645,392,0.75,33,75
646,406,0.8,34,60
647,428,0.8500000000000001,24,48
648,447,0.9,21,32
649,458,0.9500000000000001,16,26
650,470,1.0,8,22
651,158,0.0,139,203
652,183,0.05,124,193
653,207,0.1,122,171
654,191,0.15000000000000002,134,175
655,225,0.2,116,159
656,255,0.25,98,147
657,272,0.30000000000000004,75,153
658,261,0.35000000000000003,104,135
659,300,0.4,70,130
660,298,0.45,86,116
661,326,0.5,85,89
662,321,0.55,82,97
663,352,0.6000000000000001,42,106
664,371,0.65,52,77
665,387,0.7000000000000001,39,74
666,395,0.75,35,70
667,402,0.8,31,67
668,421,0.8500000000000001,22,57
669,433,0.9,22,45
670,457,0.9500000000000001,16,27
671,470,1.0,8,22
672,171,0.0,129,200
673,174,0.05,131,195
674,200,0.1,132,168
675,207,0.15000000000000002,125,168
676,211,0.2,118,171
677,220,0.25,129,151
678,254,0.30000000000000004,111,135
679,241,0.35000000000000003,105,154
680,313,0.4,71,116
681,280,0.45,90,130
682,321,0.5,84,95
683,343,0.55,54,103
684,357,0.6000000000000001,63,80
685,344,0.65,64,92
686,385,0.7000000000000001,33,82
687,393,0.75,48,59
688,408,0.8,31,61
689,418,0.8500000000000001,33,49
690,434,0.9,27,39
691,463,0.9500000000000001,10,27
692,474,1.0,3,23
693,154,0.0,137,209
694,195,0.05,130,175
695,187,0.1,126,187
696,220,0.15000000000000002,118,162
697,241,0.2,103,156
698,245,0.25,104,151
699,276,0.30000000000000004,86,138
700,252,0.35000000000000003,94,154
701,269,0.4,89,142
702,289,0.45,81,130
703,313,0.5,72,115
704,339,0.55,62,99
705,327,0.6000000000000001,71,102
706,358,0.65,53,89
707,366,0.7000000000000001,53,81
708,389,0.75,45,66
709,399,0.8,28,73
710,415,0.8500000000000001,33,52
711,431,0.9,24,45
712,455,0.9500000000000001,13,32
713,471,1.0,6,23
714,182,0.0,128,190
715,173,0.05,151,176
716,194,0.1,129,177
717,236,0.15000000000000002,110,154
718,237,0.2,116,147
719,243,0.25,114,143
720,241,0.30000000000000004,120,139
721,261,0.35000000000000003,96,143
722,295,0.4,90,115
723,304,0.45,79,117
724,326,0.5,61,113
725,328,0.55,53,119
726,351,0.6000000000000001,55,94
727,374,0.65,52,74
728,386,0.7000000000000001,42,72
729,392,0.75,42,66
730,410,0.8,35,55
731,434,0.8500000000000001,20,46
732,437,0.9,15,48
733,449,0.9500000000000001,9,42
734,470,1.0,5,25
735,160,0.0,152,188
736,186,0.05,129,185
737,180,0.1,136,184
738,194,0.15000000000000002,113,193
739,238,0.2,123,139
740,230,0.25,105,165
741,277,0.30000000000000004,90,133
742,281,0.35000000000000003,100,119
743,280,0.4,101,119
744,298,0.45,82,120
745,322,0.5,65,113
746,334,0.55,62,104
747,349,0.6000000000000001,53,98
748,365,0.65,52,83
749,389,0.7000000000000001,41,70
750,400,0.75,35,65
751,416,0.8,25,59
752,419,0.8500000000000001,26,55
753,444,0.9,24,32
754,461,0.9500000000000001,12,27
755,472,1.0,7,21
756,158,0.0,129,213
757,166,0.05,139,195
758,209,0.1,131,160
759,199,0.15000000000000002,114,187
760,241,0.2,118,141
761,214,0.25,119,167
762,262,0.30000000000000004,97,141
763,271,0.35000000000000003,91,138
764,288,0.4,99,113
765,319,0.45,72,109
766,331,0.5,69,100
767,353,0.55,55,92
768,342,0.6000000000000001,58,100
769,364,0.65,53,83
770,385,0.7000000000000001,45,70
771,395,0.75,35,70
772,407,0.8,39,54
773,421,0.8500000000000001,22,57
774,441,0.9,13,46
775,447,0.9500000000000001,11,42
776,473,1.0,5,22
777,157,0.0,133,210
778,169,0.05,129,202
779,186,0.1,133,181
780,196,0.15000000000000002,132,172
781,242,0.2,100,158
782,267,0.25,86,147
783,245,0.30000000000000004,114,141
784,265,0.35000000000000003,101,134
785,290,0.4,91,119
786,301,0.45,65,134
787,295,0.5,83,122
788,342,0.55,58,100
789,329,0.6000000000000001,61,110
790,354,0.65,50,96
791,392,0.7000000000000001,41,67
792,400,0.75,41,59
793,422,0.8,31,47
794,407,0.8500000000000001,34,59
795,437,0.9,19,44
796,458,0.9500000000000001,11,31
797,469,1.0,6,25
798,155,0.0,155,190
799,182,0.05,134,184
800,190,0.1,130,180
801,198,0.15000000000000002,122,180
802,215,0.2,98,187
803,233,0.25,122,145
804,274,0.30000000000000004,91,135
805,264,0.35000000000000003,98,138
806,312,0.4,72,116
807,306,0.45,75,119
808,312,0.5,75,113
809,350,0.55,56,94
810,355,0.6000000000000001,51,94
811,368,0.65,56,76
812,388,0.7000000000000001,45,67
813,397,0.75,30,73
814,423,0.8,28,49
815,423,0.8500000000000001,33,44
816,431,0.9,16,53
817,450,0.9500000000000001,17,33
818,479,1.0,3,18
819,168,0.0,147,185
820,171,0.05,144,185
821,199,0.1,134,167
822,222,0.15000000000000002,130,148
823,218,0.2,116,166
824,220,0.25,123,157
825,251,0.30000000000000004,110,139
826,290,0.35000000000000003,87,123
827,269,0.4,98,133
828,306,0.45,76,118
829,320,0.5,77,103
830,334,0.55,65,101
831,347,0.6000000000000001,64,89
832,372,0.65,46,82
833,374,0.7000000000000001,45,81
834,394,0.75,47,59
835,427,0.8,29,44
836,411,0.8500000000000001,37,52
837,451,0.9,15,34
838,457,0.9500000000000001,9,34
839,471,1.0,4,25
840,160,0.0,137,203
841,176,0.05,134,190
842,188,0.1,134,178
843,197,0.15000000000000002,122,181
844,231,0.2,127,142
845,229,0.25,102,169
846,270,0.30000000000000004,82,148
847,248,0.35000000000000003,97,155
848,289,0.4,76,135
849,306,0.45,77,117
850,330,0.5,61,109
851,325,0.55,61,114
852,350,0.6000000000000001,69,81
853,361,0.65,59,80
854,390,0.7000000000000001,46,64
855,384,0.75,40,76
856,428,0.8,26,46
857,443,0.8500000000000001,20,37
858,451,0.9,15,34
859,467,0.9500000000000001,10,23
860,472,1.0,7,21
861,178,0.0,146,176
862,199,0.05,124,177
863,198,0.1,117,185
864,228,0.15000000000000002,121,151
865,238,0.2,110,152
866,246,0.25,97,157
867,255,0.30000000000000004,98,147
868,256,0.35000000000000003,95,149
869,285,0.4,88,127
870,303,0.45,78,119
871,317,0.5,78,105
872,330,0.55,58,112
873,349,0.6000000000000001,49,102
874,373,0.65,53,74
875,369,0.7000000000000001,48,83
876,391,0.75,45,64
877,413,0.8,29,58
878,421,0.8500000000000001,33,46
879,450,0.9,11,39
880,459,0.9500000000000001,14,27
881,477,1.0,2,21
882,174,0.0,123,203
883,179,0.05,140,181
884,204,0.1,122,174
885,192,0.15000000000000002,137,171
886,231,0.2,97,172
887,253,0.25,102,145
888,276,0.30000000000000004,98,126
889,272,0.35000000000000003,98,130
890,289,0.4,78,133
891,294,0.45,82,124
892,331,0.5,67,102
893,329,0.55,66,105
894,312,0.6000000000000001,79,109
895,347,0.65,59,94
896,365,0.7000000000000001,60,75
897,395,0.75,36,69
898,418,0.8,21,61
899,425,0.8500000000000001,24,51
900,445,0.9,20,35
901,444,0.9500000000000001,20,36
902,472,1.0,6,22
903,146,0.0,137,217
904,174,0.05,138,188
905,201,0.1,111,188
906,225,0.15000000000000002,102,173
907,224,0.2,102,174
908,242,0.25,100,158
909,265,0.30000000000000004,88,147
910,276,0.35000000000000003,85,139
911,294,0.4,79,127
912,319,0.45,78,103
913,304,0.5,73,123
914,323,0.55,69,108
915,337,0.6000000000000001,76,87
916,360,0.65,51,89
917,386,0.7000000000000001,45,69
918,398,0.75,38,64
919,403,0.8,34,63
920,426,0.8500000000000001,25,49
921,447,0.9,19,34
922,459,0.9500000000000001,13,28
923,482,1.0,8,10
924,164,0.0,140,196
925,182,0.05,131,187
926,196,0.1,136,168
927,220,0.15000000000000002,111,169
928,224,0.2,115,161
929,234,0.25,113,153
930,252,0.30000000000000004,100,148
931,286,0.35000000000000003,69,145
932,286,0.4,83,131
933,310,0.45,54,136
934,304,0.5,89,107
935,322,0.55,79,99
936,357,0.6000000000000001,52,91
937,357,0.65,53,90
938,395,0.7000000000000001,48,57
939,398,0.75,41,61
940,400,0.8,37,63
941,431,0.8500000000000001,23,46
942,439,0.9,19,42
943,462,0.9500000000000001,15,23
944,465,1.0,11,24
945,171,0.0,126,203
946,189,0.05,129,182
947,188,0.1,126,186
948,198,0.15000000000000002,117,185
949,221,0.2,120,159
950,246,0.25,111,143
951,273,0.30000000000000004,92,135
952,281,0.35000000000000003,92,127
953,301,0.4,75,124
954,287,0.45,87,126
955,315,0.5,69,116
956,338,0.55,72,90
957,347,0.6000000000000001,66,87
958,377,0.65,55,68
959,398,0.7000000000000001,40,62
960,394,0.75,43,63
961,432,0.8,27,41
962,434,0.8500000000000001,27,39
963,447,0.9,21,32
964,463,0.9500000000000001,7,30
965,470,1.0,7,23
966,159,0.0,139,202
967,188,0.05,142,170
968,210,0.1,123,167
969,216,0.15000000000000002,115,169
970,219,0.2,105,176
971,254,0.25,99,147
972,265,0.30000000000000004,96,139
973,276,0.35000000000000003,81,143
974,291,0.4,80,129
975,283,0.45,88,129
976,295,0.5,85,120
977,320,0.55,76,104
978,366,0.6000000000000001,50,84
979,350,0.65,54,96
980,354,0.7000000000000001,57,89
981,395,0.75,44,61
982,405,0.8,34,61
983,430,0.8500000000000001,22,48
984,439,0.9,18,43
985,457,0.9500000000000001,13,30
986,470,1.0,6,24
987,152,0.0,137,211
988,175,0.05,132,193
989,196,0.1,140,164
990,206,0.15000000000000002,119,175
991,220,0.2,110,170
992,241,0.25,106,153
993,248,0.30000000000000004,108,144
994,253,0.35000000000000003,107,140
995,278,0.4,83,139
996,315,0.45,88,97
997,295,0.5,93,112
998,339,0.55,62,99
999,335,0.6000000000000001,70,95
1000,355,0.65,50,95
1001,385,0.7000000000000001,50,65
1002,401,0.75,38,61
1003,419,0.8,29,52
1004,420,0.8500000000000001,27,53
1005,453,0.9,15,32
1006,459,0.9500000000000001,17,24
1007,468,1.0,9,23
1008,151,0.0,154,195
1009,175,0.05,136,189
1010,194,0.1,140,166
1011,224,0.15000000000000002,97,179
1012,237,0.2,121,142
1013,238,0.25,99,163
1014,256,0.30000000000000004,96,148
1015,269,0.35000000000000003,90,141
1016,277,0.4,74,149
1017,315,0.45,73,112
1018,310,0.5,78,112
1019,318,0.55,69,113
