,2252419,3150838,4381474,4928081,834207,3964111,1463887,4919027,22638,1801811,1482465,2990587,207536,5149366,3527162,4932636,2387795,5372117,5390437,1893438,2519918,1686998,4642679,851623,4819260,5095271,4258790,5375628,4216069,3442362,3828959,4488939,5318647,2568139,2643451,3272534,234752,5349509,5094290,5089685,2533077,2808809,2755097,4629054,308075,4141708,1083198,175947,4949095,2018008,5050598,3099398,5124954,4751675,5275385,3181274,5262932,2279259,4531735,4201078
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.50647,0.21143,1.0,0.29084,1.0,0.0,0.88655,1.0,1.0,0.0,0.33171,1.0,0.24472,1.0,0.50627,1.0,4e-05,0.15395,1.0,1.0,1.0,0.42666,1.0,0.66436,0.22968,1.0,1.0,0.91012,0.55076,1.0,1.0,1.0,1.0,0.25851,0.0,1.0,0.42648,0.50872,0.16506,1.0,1.0,0.07418,0.49709,1.0,1.0,1.0,1.0,0.35282,0.53572,0.42528,0.22871,0.33777,1.0,0.22697,1.0,0.58298,1.0,1.0,0.0
2,1.0,0.85249,0.42135,1.0,0.29084,1.0,1.0,0.88655,1.0,1.0,1.0,0.49659,1.0,0.25974,1.0,1.0,1.0,0.00012,0.15395,1.0,1.0,1.0,0.42666,1.0,1.0,0.45783,1.0,1.0,1.0,0.55611,1.0,1.0,1.0,1.0,0.35017,1.0,1.0,0.58277,0.81184,0.24743,1.0,1.0,1.0,0.59885,1.0,1.0,1.0,1.0,0.66881,0.7255,0.51815,0.3683,0.5076,1.0,0.45339,1.0,0.87372,1.0,1.0,1.0
3,1.0,1.0,0.632,1.0,0.29084,1.0,1.0,0.88655,1.0,1.0,1.0,0.60357,1.0,0.27549,1.0,1.0,1.0,0.00022,0.36593,1.0,1.0,1.0,0.42666,1.0,1.0,0.68833,1.0,1.0,1.0,0.56193,1.0,1.0,1.0,1.0,0.44513,1.0,1.0,0.74071,1.0,0.32889,1.0,1.0,1.0,0.69264,1.0,1.0,1.0,1.0,0.90542,0.86112,0.61046,0.50754,0.62887,1.0,0.68507,1.0,0.91072,1.0,1.0,1.0
4,1.0,1.0,0.76574,1.0,0.29084,1.0,1.0,0.88655,1.0,1.0,1.0,0.71326,1.0,0.29064,1.0,1.0,1.0,0.00032,0.71106,1.0,1.0,1.0,0.42666,1.0,1.0,0.81069,1.0,1.0,1.0,0.56716,1.0,1.0,1.0,1.0,0.53779,1.0,1.0,0.89842,1.0,0.41244,1.0,1.0,1.0,0.79214,1.0,1.0,1.0,1.0,1.0,1.0,0.70422,0.61093,0.75157,1.0,0.88096,1.0,0.94042,1.0,1.0,1.0
5,1.0,1.0,0.84978,1.0,0.29084,1.0,1.0,0.88655,1.0,1.0,1.0,0.80809,1.0,0.30675,1.0,1.0,1.0,0.00037,1.0,1.0,1.0,1.0,0.74819,1.0,1.0,0.92435,1.0,1.0,1.0,0.57271,1.0,1.0,1.0,1.0,0.63178,1.0,1.0,0.94914,1.0,0.43041,1.0,1.0,1.0,0.88738,1.0,1.0,1.0,1.0,1.0,1.0,0.79788,0.71481,0.83197,1.0,0.99596,1.0,0.97,1.0,1.0,1.0
6,1.0,1.0,0.93552,1.0,0.29084,1.0,1.0,1.0,1.0,1.0,1.0,0.90413,1.0,0.32196,1.0,1.0,1.0,0.00042,1.0,1.0,1.0,1.0,0.74819,1.0,1.0,1.0,1.0,1.0,1.0,0.5784,1.0,1.0,1.0,1.0,0.72487,1.0,1.0,1.0,1.0,0.4487,1.0,1.0,1.0,0.98455,1.0,1.0,1.0,1.0,1.0,1.0,0.89083,0.81742,0.91637,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,0.62518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33725,1.0,1.0,1.0,0.00046,1.0,1.0,1.0,1.0,0.74819,1.0,1.0,1.0,1.0,1.0,1.0,0.58391,1.0,1.0,1.0,1.0,0.81851,1.0,1.0,1.0,1.0,0.46774,1.0,1.0,1.0,0.99243,1.0,1.0,1.0,1.0,1.0,1.0,0.94625,0.83287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
