1.5e-05     1.7    -100000     188811
2.0e-05     1.5    -100000     482086
1.9e-05     1.6    -100000     765295
6.2e-04     1.3    -100000    1017420
1.6e-05     1.6    -100000    1087103
2.0e-05     1.5    -100000    1362554
1.4e-05     1.7    -100000    1397865
5.3e-05     1.5    -100000    1899217
1.8e-05     1.6    -100000    2113487
1.3e-05     1.7    -100000    2331375
1.7e-05     1.6    -100000    2518297
1.5e-04     1.2    -100000    2693949
1.2e-05     1.8    -100000    2772653
1.1e-03     1.3    -100000    3164736
3.1e-05     1.5    -100000    3170405
2.3e-05     1.5    -100000    3208743
2.1e-05     1.5    -100000    3382079
1.4e-04     1.4    -100000    3418922
3.0e-04     1.4    -100000    3527618
1.1e-05     1.9    -100000    3772096
1.2e-05     1.9    -100000    3821778
2.3e-05     1.6    -100000    3900928
2.3e-05     1.6    -100000    4065985
1.6e-05     1.6    -100000    4220637
1.1e-05     2.0    -100000    4256614
2.0e-05     1.5    -100000    4601464
1.7e-04     1.4    -100000    5257602
1.1e-05     1.9    -100000    5434719
1.4e-05     1.7    -100000    5442352
2.2e-05     1.5    -100000    5488526
6.4e-05     1.3    -100000    5547054
3.0e-05     1.5    -100000    6044810
1.2e-05     1.8    -100000    6181954
1.7e-05     1.5    -100000    6289165
1.1e-05     1.9    -100000    6328942
1.6e-05     1.6    -100000    6436895
1.5e-04     1.4    -100000    6444433
1.8e-04     1.2    -100000    6474980
5.6e-05     1.4    -100000    6828184
1.1e-04     1.4    -100000    7103434
1.2e-05     1.9    -100000    7498759
1.0e-04     1.3    -100000    7788839
2.2e-05     1.5    -100000    7843143
1.3e-05     1.7    -100000    7870457
1.6e-05     1.6    -100000    8112274
1.6e-05     1.6    -100000    8170554
2.0e-05     1.6    -100000    8245123
2.0e-05     1.5    -100000    8256637
1.1e-04     1.3    -100000    8628734
3.2e-05     1.5    -100000    8659776
1.1e-05     2.0    -100000    8665099
2.3e-05     1.5    -100000    8670935
1.4e-05     1.7    -110000     169453
1.5e-05     1.7    -110000     637691
1.4e-04     1.3    -110000     688652
1.6e-05     1.6    -110000     859466
2.6e-05     1.4    -110000    1133848
2.2e-04     1.3    -110000    1582506
1.2e-05     1.8    -110000    1626577
1.3e-05     1.7    -110000    1680148
3.9e-05     1.4    -110000    1915608
1.1e-05     2.0    -110000    1978142
2.4e-05     1.4    -110000    2013130
3.4e-05     1.5    -110000    2297570
1.7e-04     1.4    -110000    2424011
2.7e-04     1.4    -110000    2460093
1.1e-05     2.0    -110000    2541940
1.2e-05     1.9    -110000    2664616
1.7e-05     1.6    -110000    2747273
1.3e-05     1.7    -110000    2803451
1.1e-05     1.9    -110000    3040488
1.9e-05     1.5    -110000    3181549
1.6e-05     1.7    -110000    3320377
1.3e-05     1.8    -110000    3480152
1.6e-04     1.3    -110000    3531968
4.1e-05     1.3    -110000    3551767
5.3e-03     1.3    -110000    3821632
1.6e-05     1.6    -110000    3851559
1.2e-05     1.8    -110000    3959705
2.1e-03     1.3    -110000    4063720
1.4e-05     1.7    -110000    4549594
1.3e-05     1.7    -110000    4697408
2.2e-05     1.4    -110000    4896809
8.4e-04     1.3    -110000    5128680
1.7e-05     1.6    -110000    5224369
1.8e-05     1.6    -110000    5368267
1.5e-05     1.6    -110000    5438931
3.2e-05     1.4    -110000    5486237
1.2e-05     1.9    -110000    5573858
2.9e-04     1.2    -110000    5681474
2.0e-05     1.5    -110000    5872443
1.5e-05     1.7    -110000    5898357
1.6e-05     1.6    -110000    6059472
1.2e-05     1.7    -110000    6183934
1.9e-05     1.5    -110000    6568108
1.5e-05     1.7    -110000    6584287
1.3e-05     1.7    -110000    6655505
1.1e-05     2.0    -110000    7144352
1.7e-05     1.6    -110000    7702907
7.2e-04     1.3    -110000    7957924
1.8e-05     1.5    -110000    8154029
1.2e-05     1.7    -110000    8155322
2.7e-05     1.5    -110000    8230716
1.2e-05     1.9    -110000    8269769
3.8e-04     2.3    -110000    8445045
2.2e-05     1.5    -110000    8474706
3.0e-05     1.5    -110000    8477293
1.7e-05     1.7    -110000    8603644
5.4e-04     1.3    -110000    8825198
2.1e-05     1.5    -110000    8833036
1.7e-05     1.7    -120000     226403
6.2e-05     1.3    -120000     470479
1.1e-05     1.9    -120000     569928
1.7e-05     1.6    -120000     672196
1.9e-05     1.5    -120000     724077
1.2e-05     1.9    -120000    1274894
1.1e-05     1.8    -120000    1303971
6.6e-05     1.5    -120000    1342253
2.1e-05     1.5    -120000    1402639
7.2e-05     1.5    -120000    1555675
1.2e-05     1.8    -120000    1571869
2.0e-04     1.6    -120000    2149629
1.2e-05     1.7    -120000    2249474
9.3e-04     1.3    -120000    2356693
2.2e-05     1.5    -120000    2359475
1.2e-05     1.8    -120000    2368641
1.2e-05     1.9    -120000    2432517
1.6e-05     1.6    -120000    2535073
3.2e-04     1.2    -120000    3224895
2.1e-05     1.5    -120000    3373526
1.7e-05     1.5    -120000    3390624
1.1e-05     1.9    -120000    3425378
2.3e-05     1.6    -120000    3539513
1.0e-05     2.1    -120000    3827186
2.2e-05     1.6    -120000    3914020
1.8e-05     1.5    -120000    3980049
1.3e-05     1.7    -120000    4157149
1.4e-05     1.7    -120000    4178692
1.2e-05     1.8    -120000    4221445
1.9e-05     1.5    -120000    4265658
1.2e-05     1.9    -120000    4710540
1.3e-05     1.7    -120000    4716662
1.3e-04     1.5    -120000    4765585
1.3e-05     1.7    -120000    4869113
2.2e-04     1.5    -120000    4899709
1.9e-05     1.6    -120000    5030438
1.3e-05     1.7    -120000    5042634
1.2e-05     1.9    -120000    5083116
3.5e-05     1.5    -120000    5119672
1.8e-02     1.3    -120000    5495194
1.3e-05     1.7    -120000    5759095
1.2e-05     1.8    -120000    5815380
1.1e-05     2.0    -120000    5856049
6.2e-03     1.9    -120000    6187936
