4.9e-04     1.1    -100000    2693949
7.2e-01     1.3    -100000    2885981
1.1e-04     1.4    -100000    4020147
3.9e-02     7.8    -100000    4877282
1.3e-04     1.1    -100000    6875214
3.4e-02     8.8    -110000    4775051
1.5e-04     1.1    -110000    5128680
1.2e-04     1.1    -110000    6199328
1.7e-01     8.1    -110000    7372057
1.6e-04     1.1    -110000    7856281
3.0e-03     1.9    -110000    8445045
1.4e+00     1.3    -120000    2877448
1.3e-04     1.1    -120000    3191702
2.1e-04     1.4    -120000    4765585
1.2e-04     1.1    -120000    5004797
1.2e-01     1.3    -120000    5056177
4.6e-03     1.4    -120000    7086314
2.1e-04     1.1    -130000    4283223
1.2e-04     1.1    -130000    6584803
1.5e-04     1.1    -130000    8614570
3.2e-04     1.1    -140000    1038523
1.2e-04     1.1    -140000    3317780
1.2e-04     1.1    -150000    1716181
1.3e-04     1.2    -150000    2051161
1.2e-04     1.1    -150000    2959276
1.7e-04     1.2    -150000    4346448
2.4e-02     7.5    -150000    4376726
1.3e-04     1.1    -150000    5292070
6.9e-02     7.3    -150000    7920406
3.6e-02     7.4    -150000    8592532
1.1e+00     9.8    -160000     946274
1.1e-03     1.1    -160000    1081419
2.8e-04     1.1    -160000    1153734
1.9e-04     1.1    -160000    1934832
4.6e-02     1.3    -160000    2707426
1.5e-03     1.1    -160000    7381136
1.2e-04     1.1    -170000    1607859
1.2e-04     1.1    -170000    3003856
2.0e-04     1.1    -170000    3751484
1.3e-04     1.1    -170000    4305859
1.0e-01     9.8    -170000    5130454
1.3e-04     1.1    -170000    5574572
1.3e-04     1.1    -170000    6343684
1.3e-04     1.1    -170000    6632908
1.2e-04     1.1    -170000    8671302
2.6e-04     1.1    -180000     735660
1.2e-04     1.1    -180000    1927034
2.9e-04     1.1    -180000    4216960
1.4e-04     1.1    -180000    4649139
1.6e-04     1.1    -180000    5783527
1.2e+00     1.3    -180000    8186742
3.3e-04     1.9    -190000     371744
1.2e-04     1.1    -190000    4211760
6.3e-04     1.1    -190000    6085087
2.6e-04     1.1     -10000     891982
1.9e-04     1.1     -10000    1415311
1.3e-04     1.1     -10000    3290482
1.4e-03     1.1     -10000    3967293
3.2e-04     1.1     -10000    4371601
2.9e-02     1.4     -10000    4729473
1.3e-03     1.1     -10000    5356125
1.4e-04     1.1     -10000    5539896
2.4e-02     1.4     -10000    6539403
1.2e-04     1.1     -10000    6811487
1.6e-04     1.1     -10000    7320310
1.3e-04     1.1     -10000    7607933
2.2e-02     1.3     -10000    8601831
1.3e-04     1.1    -200000      25721
2.5e-04     1.1    -200000      43176
1.2e-04     1.1    -200000     137940
7.5e-02     1.3    -200000     793717
1.3e-04     1.1    -200000    3772374
2.8e-02     1.4    -200000    6544808
1.3e-04     1.1    -200000    8403712
1.3e-04     1.1     -20000    4760935
1.3e-04     1.1     -20000    5369390
7.1e-02     1.3     -30000    2506910
1.5e-04     1.1     -30000    4028153
1.3e-04     1.1     -30000    6401278
1.5e-04     1.1     -30000    6626653
2.4e-02     7.2     -30000    8509046
2.5e+00     1.3     -40000    1515745
1.4e-04     1.1     -40000    1877574
6.4e-04     1.6     -40000    2361136
2.3e-02     1.4     -40000    2591404
1.3e-04     1.1     -40000    3434945
3.4e-04     1.1     -40000    3523287
1.3e-04     1.1     -40000    4534251
1.3e-04     1.1     -40000    7186958
1.2e-04     1.1     -40000    7355094
1.7e+00     1.3     -40000    7780625
1.2e-04     1.2     -40000    8084305
1.1e+00     1.3     -50000    2002633
2.3e-04     1.1     -50000    2399331
4.0e-04     1.1     -50000    6392415
1.1e-03     1.6     -50000    7542128
1.4e-04     1.1     -50000    7712952
1.2e-04     1.1     -60000     566773
1.1e-03     1.1     -60000     713472
2.4e-04     1.6     -60000    2211715
2.7e-02     7.2     -60000    2314384
1.4e-04     1.1     -60000    3526501
1.2e-04     1.1     -60000    3674081
2.9e-04     1.1     -60000    7009037
1.2e-04     1.1     -60000    8505864
6.1e-02     1.3     -60000    8753732
1.9e-04     1.1     -70000     566209
1.3e-04     1.1     -70000    1361423
1.1e-03     1.2     -70000    1964126
1.2e-04     1.1     -70000    4110567
5.2e-03     1.4     -70000    5067444
1.4e-04     1.1     -70000    7059261
1.2e-04     1.1     -70000    7313126
6.7e-02     1.3     -70000    8245690
2.5e-04     1.4     -70000    8252212
1.6e-04     1.1     -80000    3482883
1.2e-01     6.2     -80000    5457575
3.0e-02     1.4     -80000    5662992
1.4e-04     1.1     -80000    6094071
1.7e-04     1.1     -80000    6818922
1.3e-04     1.1     -80000    8248279
1.5e-01     1.3     -90000     752483
1.5e-04     1.1     -90000    1447504
1.3e-04     1.1     -90000    3027918
8.5e-02     1.3     -90000    3209093
6.8e-04     1.1     -90000    4353353
5.4e-02     1.3     -90000    4399231
1.0e-01     1.3     -90000    4536196
1.3e-04     1.1     -90000    5010944
6.3e-02     1.3     -90000    5510033
