logx logy logyerr
39.125 1.7507705894432672 0.05265469854291918
39.375 1.5832101131021048 0.0657736463486176
39.625 1.4060118934124675 0.081903321155119
39.875 1.2254902000712842 0.100992916629312
40.125 1.0367087215698858 0.12896282341999257
40.375 0.8576339851500081 0.162264765241794
40.625 0.6326597132939135 0.21245999301578264
40.875 0.3944516808262163 0.2816934311852601
41.125 0.11727129565576427 0.3854613319313697
