,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
5284938,661,10.0,0.0,18.792690057830672,19.0,45.0,0.2,0,1.0,35.50688934999999,14.409160946000009,0.7113321094005973
3966105,870,10.0,0.0,42.34701669711429,61.81,39.0,0.2,0,1.0,16.95478853000001,32.980076405999995,0.3395380873009358
2855235,899,10.0,0.0,44.37160371546218,24.17,35.0,0.2,0,1.0,35.47839306999999,14.441279766000008,0.7107096472077526
3356618,870,10.0,0.0,42.34701669711429,61.18,29.0,0.2,0,1.0,14.14297914999999,35.78089683600001,0.28329088779016404
1982587,454,10.0,0.0,37.54629548970925,16.95,37.0,0.2,0,1.0,42.578347307000016,7.358653091999978,0.8526412673327625
75415,899,10.0,0.0,44.37160371546218,12.12,44.0,0.2,0,1.0,38.71443149,11.241965116,0.7749644514062131
2041917,948,10.0,0.0,43.42721184299677,54.96,42.0,0.2,0,1.0,20.398545140000003,29.539481276,0.4084771987197389
4517215,950,10.0,0.0,40.50325772268196,38.05,40.0,0.2,0,1.0,26.44206327,23.478967416,0.5296778312995747
5038709,464,10.0,0.0,26.4655685066928,18.0,38.0,0.2,0,1.0,39.541862150000014,10.390104245999998,0.7919147793299737
3924400,948,10.0,0.0,43.42721184299677,31.4,33.0,0.2,0,1.0,30.757142810000005,19.155261645999992,0.6162224229672965
545720,164,10.0,0.0,29.619921050056337,44.32,24.0,0.2,0,1.0,29.77287825000001,20.178295926,0.5960396074994561
917979,187,10.0,0.0,22.790310945539137,57.46,22.0,0.2,0,1.0,25.14574815000001,24.789454176,0.5035675631358612
3974744,948,10.0,0.0,43.42721184299677,48.66,20.0,0.2,0,1.0,20.402225850000004,29.532119855999998,0.4085810189668415
4902464,991,10.0,0.0,40.50325772268196,34.55,30.0,0.2,0,1.0,28.832469800000002,21.087135896000003,0.5775780757481085
4343304,278,10.0,0.0,34.49645655757421,24.0,34.0,0.2,0,1.0,39.747752010000006,10.163598815999997,0.7963669857096808
2789542,991,10.0,0.0,40.50325772268196,18.71,25.0,0.2,0,1.0,43.946095803,5.97287822,0.8803485380679495
409401,948,10.0,0.0,43.42721184299677,64.47,36.0,0.2,0,1.0,14.821463589999995,35.093885115999996,0.29693198533577314
5228514,906,10.0,0.0,17.051747934134937,52.0,32.0,0.2,0,1.0,27.31383684000001,22.642366115999998,0.5467556624360993
285354,948,10.0,0.0,43.42721184299677,43.26,19.0,0.2,0,1.0,24.735282340000005,25.17827581599999,0.4955623933419508
5338897,363,10.0,0.0,23.98039392259007,69.0,31.0,0.2,0,1.0,16.577645070000006,33.32810086599999,0.3321790859765821
1822355,991,10.0,0.0,40.50325772268196,53.82,22.0,0.2,0,1.0,15.951218450000017,33.96361842599999,0.3195686783395993
3084204,948,10.0,0.0,43.42721184299677,25.39,38.0,0.2,0,1.0,32.68962509,17.266531716000006,0.6543662919657143
3911878,948,10.0,0.0,43.42721184299677,44.87,39.0,0.2,0,1.0,24.233921790000004,25.671415975999995,0.4855977912348752
5392940,48,10.0,0.0,32.96606060778068,46.0,23.0,0.2,0,1.0,33.049306200000004,16.872661255999994,0.6620193050109424
2401204,948,10.0,0.0,43.42721184299677,50.64,12.0,0.2,0,1.0,14.014136279999981,35.92314407600001,0.28063475183458153
3418858,950,10.0,0.0,40.50325772268196,27.42,17.0,0.2,0,1.0,41.560065694,8.356534228000003,0.8325900754246488
4860644,221,10.0,0.0,29.31704943779373,30.48,28.0,0.2,0,1.0,46.04019758799999,3.917695590000009,0.9215800479007141
2997848,950,10.0,0.0,40.50325772268196,24.05,35.0,0.2,0,1.0,33.41850496000001,16.523829025999994,0.6691418340474033
382044,991,10.0,0.0,40.50325772268196,54.83,38.0,0.2,0,1.0,19.356038809999987,30.570046186000013,0.38769390412949
5434180,767,10.0,0.0,26.878231207733336,43.0,28.0,0.2,0,1.0,32.079398850000004,17.875996155999996,0.6421608486159911
3543424,948,10.0,0.0,43.42721184299677,55.31,16.0,0.2,0,1.0,11.055953839999995,38.89669139600001,0.22132869616346487
5134727,69,10.0,0.0,40.2467023956005,70.0,39.0,0.2,0,1.0,15.18274501000001,34.75124899599999,0.3040562909543281
637705,35,10.0,0.0,25.74563413285565,48.25,25.0,0.2,0,1.0,27.384484290000003,22.563255515999998,0.5482627321348869
2440010,948,10.0,0.0,43.42721184299677,59.71,25.0,0.2,0,1.0,13.360621490000002,36.586754496,0.26749396191993985
4893173,899,10.0,0.0,44.37160371546218,56.35,32.0,0.2,0,1.0,19.49665566999999,30.414213926000013,0.3906294526185236
3470426,899,10.0,0.0,44.37160371546218,54.71,29.0,0.2,0,1.0,19.833991630000007,30.101321335999998,0.3971936982452596
2011158,950,10.0,0.0,40.50325772268196,23.57,28.0,0.2,0,1.0,36.44732501,13.496804736000009,0.7297619398988336
5422387,991,10.0,0.0,40.50325772268196,44.0,25.0,0.2,0,1.0,23.715951999999998,26.244438766,0.4746950861749391
5053666,164,10.0,0.0,29.619921050056337,53.0,25.0,0.2,0,1.0,23.95018698,25.987394035999998,0.4796024655724987
3909403,899,10.0,0.0,44.37160371546218,40.27,40.0,0.2,0,1.0,27.11590944000001,22.800810895999998,0.5432229773406001
3299216,363,10.0,0.0,23.98039392259007,50.35,45.0,0.2,0,1.0,26.10161773,23.854836716000005,0.5224873946611707
3480059,991,10.0,0.0,40.50325772268196,25.45,32.0,0.2,0,1.0,33.43919008,16.496956585999992,0.6696389752228865
4896527,950,10.0,0.0,40.50325772268196,60.8,39.0,0.2,0,1.0,16.867804600000007,33.075297936,0.3377404234717166
211991,991,10.0,0.0,40.50325772268196,77.66,41.0,0.2,0,1.0,7.888193919999987,42.02913842600001,0.15802514976808632
3051539,661,10.0,0.0,18.792690057830672,67.05,45.0,0.2,0,1.0,17.493247289999992,32.446682136000014,0.3502857831611705
3042281,870,10.0,0.0,42.34701669711429,39.56,4.0,0.2,0,1.0,40.846465474000006,9.077042867999989,0.8181809898892144
4003165,899,10.0,0.0,44.37160371546218,52.92,21.0,0.2,0,1.0,19.22021925999999,30.717327226000013,0.3848851337818205
2223015,950,10.0,0.0,40.50325772268196,46.39,12.0,0.2,0,1.0,19.203952439999988,30.741258726000012,0.3845003753447537
2457616,950,10.0,0.0,40.50325772268196,40.54,32.0,0.2,0,1.0,25.61173995,24.339642626,0.5127333544978914
1097291,950,10.0,0.0,40.50325772268196,30.81,20.0,0.2,0,1.0,34.534189469999994,15.416783076000009,0.6913617034822966
3991524,948,10.0,0.0,43.42721184299677,47.62,30.0,0.2,0,1.0,22.56260571,27.397106966,0.4516160022040877
1601147,605,10.0,0.0,32.73170446904399,48.27,8.0,0.2,0,1.0,19.978269570000013,29.942071665999993,0.4002029849025291
1502453,69,10.0,0.0,40.2467023956005,24.4,40.0,0.2,0,1.0,34.735065410000004,15.189157766000006,0.6957557514224505
4429899,991,10.0,0.0,40.50325772268196,39.84,4.0,0.2,0,1.0,34.69878756,15.236842636000002,0.6948703245319107
