READ SERR 1
@37.pco
!
0.100062184 6.21847212E-5 0.472506851
0.100186631 6.22620573E-5 0.473572969
0.100311235 6.23394953E-5 0.474645019
0.100435987 6.24170207E-5 0.475719571
0.100560904 6.24946479E-5 0.476796597
0.100685969 6.25723769E-5 0.477876127
0.100811191 6.26501933E-5 0.47895816
0.100936569 6.27281115E-5 0.480042696
0.101062104 6.28061316E-5 0.481129766
0.101187795 6.2884239E-5 0.482219338
0.101313643 6.29624483E-5 0.483311415
0.10143964 6.30407521E-5 0.484406054
0.101565801 6.31191579E-5 0.485503197
0.101692118 6.31976582E-5 0.486602902
0.101818591 6.32762603E-5 0.487705141
0.101945229 6.33549571E-5 0.488809943
0.102072015 6.34337484E-5 0.489917308
0.102198958 6.35126416E-5 0.491027206
0.102326065 6.35916294E-5 0.492139697
0.102453329 6.36707191E-5 0.493254751
0.102580748 6.37499033E-5 0.494372368
0.102708325 6.38291895E-5 0.495492578
0.102836065 6.39085774E-5 0.49661541
0.102963962 6.398806E-5 0.497740805
0.103092015 6.40676371E-5 0.498868793
0.103220232 6.41473234E-5 0.499999404
0.103348605 6.4227097E-5 0.501033723
0.103477143 6.43069798E-5 0.50184679
0.103605837 6.43869571E-5 0.502661765
0.103734687 6.44670363E-5 0.503478646
0.103863701 6.45472101E-5 0.504297376
0.103992879 6.4627493E-5 0.505118012
0.104122214 6.47078632E-5 0.505940557
0.104251713 6.47883426E-5 0.506764948
0.104381368 6.48689165E-5 0.507591307
0.104511186 6.49495996E-5 0.508419514
0.104641162 6.50303773E-5 0.509249628
0.104771309 6.51112496E-5 0.510081708
0.104901612 6.5192231E-5 0.510915637
0.105032079 6.5273307E-5 0.511751533
0.105162703 6.53544921E-5 0.512589335
0.10529349 6.54357718E-5 0.513429105
0.105424449 6.55171534E-5 0.514270782
0.105555564 6.55986369E-5 0.515114367
0.105686843 6.56802222E-5 0.515959918
0.105818287 6.57619094E-5 0.516807377
0.105949886 6.58436984E-5 0.517656863
0.106081657 6.5925582E-5 0.518508255
0.106213592 6.60075748E-5 0.519361615
0.106345691 6.60896694E-5 0.520216882
0.106477953 6.61718659E-5 0.521082699
0.106610373 6.62541643E-5 0.522088587
0.106742963 6.63365645E-5 0.5230968
0.106875725 6.64190666E-5 0.524107277
0.107008643 6.65016705E-5 0.52512008
0.107141726 6.65843763E-5 0.526135266
0.107274979 6.66671913E-5 0.527152717
0.107408397 6.67501008E-5 0.528172553
0.107541978 6.68331195E-5 0.529194713
0.107675731 6.691624E-5 0.530219197
0.107809648 6.69994624E-5 0.531246006
0.107943729 6.70827867E-5 0.5322752
0.108077981 6.71662201E-5 0.533306777
0.108212397 6.72497554E-5 0.53434068
0.108346976 6.73333925E-5 0.535376966
0.108481728 6.74171315E-5 0.536415637
0.108616643 6.75009796E-5 0.537456691
0.108751729 6.75849296E-5 0.53850013
0.108886987 6.76689888E-5 0.539545894
0.109022409 6.77531425E-5 0.540594101
0.109157994 6.78374054E-5 0.541644752
0.109293759 6.79217774E-5 0.542697728
0.109429687 6.80062512E-5 0.543753147
0.10956578 6.80908342E-5 0.544832706
0.109702051 6.81755118E-5 0.546139896
0.109838486 6.82603059E-5 0.547450066
0.109975092 6.83452017E-5 0.548763216
